globaleventid,sqldate,ingest_time,eventcode,eventbasecode,eventrootcode,quadclass,numentions,numsources,numarticles,avgtone,actiongeo_fullname,actiongeo_countrycode,actiongeo_adm1code,actiongeo_adm2code,actiongeo_lat,actiongeo_lon,actiongeo_featureid,dateadded,sourceurl
915002659,20200328,20200328000000,042,042,04,1,5,1,5,-4.05405405405406,"Dublin, Dublin, Ireland",EI,EI07,18288,53.3331,-6.24889,-1502554,20200328000000,https://www.theguardian.com/world/2020/mar/27/stay-home-varadkar-urges-irish-in-drastic-lockdown
915002661,20200328,20200328000000,043,043,04,1,10,1,10,0.20876826722339,,,,,,,,20200328000000,https://www.cranbrooktownsman.com/news/now-is-not-the-time-to-bag-that-peak-bcsar-manager-discourages-risky-outdoor-adventure/
915002666,20200328,20200328000000,014,014,01,1,8,1,4,-2.37741456166419,"Munich, Bayern, Germany",GM,GM02,16532,48.15,11.5833,-1829149,20200328000000,https://www.winnipegfreepress.com/business/imf-head-says-global-economy-now-in-recession-569175562.html
915002675,20200328,20200328000000,046,046,04,1,10,1,10,-1.28900949796472,"Dhaka, Dhaka, Bangladesh",BG,BG81,5778,23.7231,90.4086,-2737683,20200328000000,https://opinion.bdnews24.com/2020/03/28/housebound-my-first-eight-days/
915002678,20200328,20200328000000,100,100,10,3,10,1,10,1.86915887850467,,,,,,,,20200328000000,https://www.thesetonian.com/2020/03/27/here-are-five-ways-you-can-relax-during-the-quarantine/
915002679,20200328,20200328000000,110,110,11,3,3,1,3,-3.03030303030303,"Tufts Medical Center, Massachusetts, United States",US,USMA,,42.3503,-71.0644,1971825,20200328000000,https://www.telegram.com/news/20200327/medical-students-excited-nervous-to-join-coronavirus-battle
915002681,20200328,20200328000000,130,130,13,3,10,1,10,-3.84615384615384,"South Orange, New Jersey, United States",US,USNJ,,40.749,-74.2613,1867376,20200328000000,https://www.thesetonian.com/2020/03/27/shu-students-adjust-to-taking-online-classes-from-home/
915002683,20200328,20200328000000,010,010,01,1,2,1,2,-1.50753768844221,"Madrid, Madrid, Spain",SP,SP29,25820,40.4,-3.68333,-390625,20200328000000,https://www.shanghainews.net/news/264442833/spain-sends-back-china-testing-kits-after-they-fail-to-work
915002688,20200328,20200328000000,043,043,04,1,5,1,5,-0.68649885583524,"Palais, RhôAlpes, France",FR,FRB9,16331,45.3633,4.49802,-1445317,20200328000000,https://bbj.hu/business/mipim-expo-postponed-to-june_179441
915002693,20200328,20200328000000,130,130,13,3,2,1,2,-1.5358361774744,"Wuhan, Hubei, China",CH,CH12,13124,30.5833,114.267,-1930776,20200328000000,https://bbj.hu/opinion/elbow-bumps-and-foot-shaking_179589
915002695,20200328,20200328000000,040,040,04,1,8,4,8,-0.29611348313621,United Kingdom,UK,UK,,54,-4,UK,20200328000000,https://www.wvasfm.org/post/watch-coronavirus-task-force-holds-briefing-after-trump-signs-aid-package
915002698,20200328,20200328000000,014,014,01,1,24,4,24,-3.52564102564102,"Dublin, Dublin, Ireland",EI,EI07,18288,53.3331,-6.24889,-1502554,20200328000000,https://www.southwalesguardian.co.uk/news/national/18341493.new-coronavirus-restrictions-movement-announced-ireland/
915002703,20200328,20200328000000,020,020,02,1,6,1,6,-2.17539089055065,"Elmhurst, Maryland, United States",US,USMD,MD003,39.1401,-76.663,1710197,20200328000000,https://www.newyorker.com/news/news-desk/donald-trumps-dangerous-messaging-about-a-possible-coronavirus-treatment
915002707,20200328,20200328000000,036,036,03,1,6,1,6,-2.53968253968254,Greece,GR,GR,,39,22,GR,20200328000000,https://www.interest.co.nz/opinion/104301/willem-buiter-compares-plans-monetary-financed-deficit-spending-united-states-britain
915002710,20200328,20200328000000,040,040,04,1,6,1,6,-4.15335463258785,"Gauteng, Gauteng, South Africa",SF,SF06,77346,-26.0833,28.25,204226,20200328000000,https://www.nigeriasun.com/news/264443527/sa-is-working-on-a-plan-to-keep-shopping-queues-short---cele
915002712,20200328,20200328000000,040,040,04,1,12,2,12,-0.29282576866764,"Michigan, United States",US,USMI,,43.3504,-84.5603,MI,20200328000000,https://www.wuwm.com/post/watch-coronavirus-task-force-hold-briefing-after-trump-signs-aid-package
915002715,20200328,20200328000000,042,042,04,1,6,1,6,6.08974358974359,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,20200328000000,https://www.mediaite.com/trump/trump-delivers-rare-glowing-praise-for-rachel-maddow-shares-clip-from-her-show/
915002716,20200328,20200328000000,043,043,04,1,10,1,10,-2.85714285714285,,,,,,,,20200328000000,https://www.edinburghnews.scotsman.com/news/dozens-firefighters-called-fires-separate-edinburgh-high-rise-blocks-within-two-hours-2521257
915002717,20200328,20200328000000,043,043,04,1,4,1,4,-4.375,"Abuja, Abuja Federal Capital Territory, Nigeria",NI,NI11,191147,9.08333,7.53333,-1997013,20200328000000,https://www.thenigerianvoice.com/news/286412/presidency-disputes-president-buharis-absence-in-nigeria-wi.html
915002718,20200328,20200328000000,043,043,04,1,10,1,10,-5.27687296416938,"Lagos, Lagos, Nigeria",NI,NI05,191416,6.45306,3.39583,-2017355,20200328000000,https://thenationonlineng.net/fear-leadership-and-authority/
915002721,20200328,20200328000000,043,043,04,1,10,1,10,-3.23054331864904,"Okemasis, Saskatchewan, Canada",CA,CA11,154724,52.8833,-106.283,-570580,20200328000000,https://globalnews.ca/news/6744383/first-nations-elections-coronvirus-pandemic/
915002722,20200328,20200328000000,043,043,04,1,10,1,10,-3.44827586206897,"Los Angeles County, California, United States",US,USCA,,34.3667,-118.201,277283,20200328000000,https://www.nbcnews.com/news/us-news/teen-whose-death-may-be-linked-coronavirus-denied-care-not-n1170616
915002723,20200328,20200328000000,043,043,04,1,10,1,10,-2.37467018469657,Canada,CA,CA,,60,-96,CA,20200328000000,https://www.cbc.ca/news/canada/prince-edward-island/pei-province-update-march-27-1.5512600
915002726,20200328,20200328000000,046,046,04,1,7,1,7,-3.2934131736527,"Ohio, United States",US,USOH,,40.3736,-82.7755,OH,20200328000000,https://www.dispatch.com/news/20200327/trooper-assigned-to-ohio-statehouse-contracts-coronavirus
915002728,20200328,20200328000000,080,080,08,2,20,2,20,-1.01410957020122,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,20200328000000,https://www.local10.com/news/politics/2020/03/27/meadows-toggles-between-legislator-white-house-roles/
915002730,20200328,20200328000000,173,173,17,4,5,1,5,-3.23383084577115,,,,,,,,20200328000000,https://www.bangkokpost.com/thailand/general/1887960/new-national-hub-to-work-on-easing-mask-shortages
915002734,20200328,20200328000000,040,040,04,1,5,1,5,1.52091254752851,"New York, United States",US,USNY,,42.1497,-74.9384,NY,20200328000000,https://www.washingtonexaminer.com/news/ive-really-gotten-to-like-him-trump-heaps-praise-on-bill-de-blasio
915002739,20200328,20200328000000,036,036,03,1,2,1,2,-1.72413793103448,"Mirpur, Bangladesh (general), Bangladesh",BG,BG00,5794,24.6833,90.2,-2728500,20200328000000,https://bdnews24.com/bangladesh/2020/03/28/fear-in-the-city-air-as-coronavirus-crisis-almost-shuts-dhaka
915002741,20200328,20200328000000,042,042,04,1,10,1,10,-1.31578947368421,,,,,,,,20200328000000,https://www.leitrimobserver.ie/news/home/530176/what-are-the-new-restrictions-announced-this-evening-by-the-taoiseach.html
915002744,20200328,20200328000000,043,043,04,1,60,6,60,-0.645161290322579,"New York, United States",US,USNY,,42.1497,-74.9384,NY,20200328000000,https://www.kzyx.org/post/head-nyc-hospitals-says-city-only-has-enough-ventilators-last-through-march
915002746,20200328,20200328000000,100,100,10,3,10,1,10,-4.72370766488414,,,,,,,,20200328000000,https://www.newsday.com/news/health/coronavirus/tests-denied-coronavirus-1.43487768
915002748,20200328,20200328000000,051,051,05,1,10,1,10,2.13464696223317,"Uttar Pradesh, Uttar Pradesh, India",IN,IN36,17938,27.25,80.75,-2113996,20200328000000,https://www.miragenews.com/world-bank-approves-500-million-project-to-develop-green-resilient-and-safe-highways-2/
915002749,20200328,20200328000000,051,051,05,1,2,1,2,-4.72027972027972,Syria,SY,SY,,35,38,SY,20200328000000,https://www.thegazette.com/subject/opinion/guest-columnist/you-can-still-help-address-hunger-20200327
915002750,20200328,20200328000000,042,042,04,1,10,1,10,-4.72440944881889,Russia,RS,RS,,60,100,RS,20200328000000,https://www.theguardian.com/world/2020/mar/27/posturing-and-point-scoring-leave-un-hamstrung-against-coronavirus
915002755,20200328,20200328000000,043,043,04,1,5,1,5,-1.46520146520146,Italy,IT,IT,,42.833333,12.833333,IT,20200328000000,https://newsinfo.inquirer.net/1249826/baguio-city-goes-on-coronavirus-lockdown
915002756,20200328,20200328000000,130,130,13,3,7,1,7,-6.00522193211488,"Paris, France (general), France",FR,FR00,16282,48.8667,2.33333,-1456928,20200328000000,https://www.aol.co.uk/news/2020/03/27/italy-passes-chinese-virus-infection-total-while-deaths-in-spain/
915002757,20200328,20200328000000,130,130,13,3,8,4,8,-4.24528301886792,China,CH,CH,,35,105,CH,20200328000000,https://www.swindonadvertiser.co.uk/news/national/18341504.coronavirus-infections-top-575-000-worldwide-cases-soar-us/
915002758,20200328,20200328000000,130,130,13,3,27,5,27,-4.84471480450447,Italy,IT,IT,,42.833333,12.833333,IT,20200328000000,https://www.theaustralian.com.au/news/latest-news/virus-deaths-surge-in-italy-and-spain/news-story/0cdd55e70dff52fdd4e516b4c1305557?nk=c42ee9459c2c52a5cd9aad987975f7e5-1585352901
915002759,20200328,20200328000000,042,042,04,1,10,1,10,-0.89285714285714,"Doha, Ad Daw?ah, Qatar",QA,QA01,25307,25.2867,51.5333,-785169,20200328000000,https://www.manilatimes.net/2020/03/28/news/regions/at-a-glance-regions/stranded-foreigners-flown-out-of-clark-mindanao/707423/
915002761,20200328,20200328000000,013,013,01,1,10,1,10,-2.13903743315508,"Miami, Florida, United States",US,USFL,FL086,25.7743,-80.1937,295004,20200328000000,https://patch.com/florida/miami/2-coral-gables-police-officers-test-positive-coronavirus
915002763,20200328,20200328000000,036,036,03,1,10,1,10,-1.98237885462555,"Pennsylvania, United States",US,USPA,,40.5773,-77.264,PA,20200328000000,https://www.ellwoodcityledger.com/news/20200326/lawrence-county-courthouse-worker-tests-positive-for-virus-county-now-up-to-4-cases
915002775,20200328,20200328000000,036,036,03,1,10,1,10,2.54777070063695,United States,US,US,,39.828175,-98.5795,US,20200328000000,https://www.wowt.com/content/news/US-Rep-Joe-Cunningham-tests-positive-for-coronavirus-569165761.html
915002776,20200328,20200328000000,040,040,04,1,3,1,3,-5.01567398119122,"New York, United States",US,USNY,,42.1497,-74.9384,NY,20200328000000,https://www.bignewsnetwork.com/news/264443523/full-accountability-needed-in-khashoggi-killing-rights-groups-say
915002784,20200328,20200328000000,043,043,04,1,5,1,5,0,,,,,,,,20200328000000,https://www.abc-7.com/story/41947632/sanibel-bans-all-accommodation-rentals-for-next-28-days
915002785,20200328,20200328000000,043,043,04,1,3,1,3,0,"Chicago, Illinois, United States",US,USIL,IL031,41.85,-87.6501,423587,20200328000000,https://kysdc.com/3792041/g-herbo-morning-hustle-interview/
915002786,20200328,20200328000000,046,046,04,1,5,1,5,-3.01507537688442,"Texas, United States",US,USTX,,31.106,-97.6475,TX,20200328000000,https://www.cowboysindians.com/2020/03/ci-live-tweet-the-searchers-on-tcm/
915002794,20200328,20200328000000,031,031,03,1,10,1,10,1.35424091233072,Malaysia,MY,MY,,2.5,112.5,MY,20200328000000,https://www.worldofbuzz.com/expectations-vs-reality-things-msians-plan-to-do-during-mco-period-what-actually-happens/
915002796,20200328,20200328000000,042,042,04,1,10,1,10,1.48781259892371,"Okikiade, Nigeria (general), Nigeria",NI,NI00,191243,7.31667,4.08333,-2022676,20200328000000,https://tribuneonlineng.com/sanusi-historiography-and-the-tale-of-two-awe-towns/
915002798,20200328,20200328000000,051,051,05,1,2,1,2,-5.22388059701493,"Abuja, Abuja Federal Capital Territory, Nigeria",NI,NI11,191147,9.08333,7.53333,-1997013,20200328000000,https://www.shanghainews.net/news/264442906/nigeria-struggles-towards-shutdown-as-virus-fears-grow
915002802,20200328,20200328000000,040,040,04,1,10,1,10,-4.01929260450161,"Amsterdam, Noord-Holland, Netherlands",NL,NL07,22373,52.35,4.91667,-2140479,20200328000000,https://www.hellenicshippingnews.com/asia-distillates-jet-fuel-cracks-post-weekly-drop-front-month-spread-widens/
915002808,20200328,20200328000000,042,042,04,1,2,1,2,-2.78551532033427,"Mount Everest, Nepal (general), Nepal",NP,NP00,22356,27.9884,86.9245,-1021953,20200328000000,https://www.manilatimes.net/2020/03/28/news/world/hundreds-stranded-on-top-of-everest/707354/
915002810,20200328,20200328000000,042,042,04,1,7,1,7,-1.62337662337662,New Zealand,NZ,NZ,,-42,174,NZ,20200328000000,https://www.newshub.co.nz/home/new-zealand/2020/03/coronavirus-when-might-the-army-be-called-in-to-enforce-social-distancing.html
915002811,20200328,20200328000000,050,050,05,1,10,1,10,-2.40274599542334,"Budapest, Budapest, Hungary",HU,HU05,17514,47.5,19.0833,-850553,20200328000000,https://bbj.hu/politics/30-years-of-freedom-the-re-burial-of-imre-nagy-the-point-of-no-return-for-communism-in-hungary_179514
915002815,20200328,20200328000000,042,042,04,1,10,1,10,-2.10843373493976,"Rio De Janeiro, Estado do Rio, Brazil",BR,BR21,9961,-22.9,-43.2333,-666610,20200328000000,https://www.glamour.com/story/sol-de-janeiros-brazilian-bum-bum-cream-review
915002822,20200328,20200328000000,042,042,04,1,10,1,10,-6.15384615384615,"Taipei, T'ai-pei, Taiwan",TW,TW03,13277,25.0478,121.532,-2637882,20200328000000,https://www.eyeontaiwan.com/national-immigration-agency-sanctions-air-new-zealand-for-error
915002828,20200328,20200328000000,010,010,01,1,2,1,2,-2.47592847317744,"New York, United States",US,USNY,,42.1497,-74.9384,NY,20200328000000,https://provincetown.wickedlocal.com/news/20200327/provincetown-select-board-member-condemned-for-spreading-false-coronavirus-information-king-responds
915002832,20200328,20200328000000,012,012,01,1,4,1,4,-2.77246653919694,"California, United States",US,USCA,,36.17,-119.746,CA,20200328000000,https://www.mprnews.org:443/story/2020/03/18/states-and-stores-are-banning-reusable-bags-is-it-safe-to-use-them
915002833,20200328,20200328000000,014,014,01,1,8,4,8,-2.39785142764307,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20200328000000,https://www.coastreporter.net/imf-head-says-global-economy-now-in-recession-1.24107916
915002842,20200328,20200328000000,020,020,02,1,2,1,2,1.83908045977011,"Louisiana, United States",US,USLA,,31.1801,-91.8749,LA,20200328000000,https://www.thenewsstar.com/story/news/local/2020/03/27/more-internet-service-coming-north-louisiana-foster-campbell-says/2931180001/
915002851,20200328,20200328000000,036,036,03,1,3,1,3,2.32558139534884,"New England Institute Of Technology, Rhode Island, United States",US,USRI,,41.7151,-71.4448,1902933,20200328000000,https://rockland.wickedlocal.com/news/20200326/rockland-high-student-uses-3d-printer-to-combat-coronavirus
915002854,20200328,20200328000000,036,036,03,1,50,5,50,-4.32258804634622,"Louisiana, United States",US,USLA,,31.1801,-91.8749,LA,20200328000000,https://www.peoriapublicradio.org/post/governors-say-theyll-force-out-state-visitors-quarantine
915002858,20200328,20200328000000,040,040,04,1,12,3,12,-2.74436046788414,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,20200328000000,https://kyma.com/decision-2020/2020/03/27/white-house-finalizing-new-coronavirus-guideline-options-for-trump-ahead-of-15-day-expiration/
915002859,20200328,20200328000000,040,040,04,1,4,1,4,-3.80374862183021,"Florida, United States",US,USFL,,27.8333,-81.717,FL,20200328000000,https://www.politico.com/news/2020/03/27/trump-governors-coronavirus-travel-shutdown-152561
915002876,20200328,20200328000000,042,042,04,1,8,1,4,-1.24481327800829,"California, United States",US,USCA,,36.17,-119.746,CA,20200328000000,https://www.wowt.com/content/news/Kristen-Bell-hosts-Nick-pandemic-special-for-kids-families-569164951.html
915002878,20200328,20200328000000,042,042,04,1,7,1,7,1.84210526315789,"Kentucky, United States",US,USKY,,37.669,-84.6514,KY,20200328000000,https://www.thegleaner.com/story/news/2020/03/27/coronavirus-kentucky-beshear-says-not-travel-tennessee/2930456001/
915002883,20200328,20200328000000,042,042,04,1,7,1,7,-8.17610062893081,"Maine, United States",US,USME,,44.6074,-69.3977,ME,20200328000000,https://92moose.fm/maine-state-income-tax-deadline-moved-to-july-15/
915002888,20200328,20200328000000,042,042,04,1,40,9,40,-3.04924317027012,"New York, United States",US,USNY,,42.1497,-74.9384,NY,20200328000000,https://www.local10.com/news/2020/03/27/states-impose-new-restrictions-on-travelers-from-new-york/
915002889,20200328,20200328000000,042,042,04,1,22,2,22,-2.88457695466938,"Ohio, United States",US,USOH,,40.3736,-82.7755,OH,20200328000000,https://theconservativetreehouse.com/2020/03/27/white-house-coronavirus-task-force-briefing-500pm-et-livestream-3/
915002893,20200328,20200328000000,042,042,04,1,10,1,10,3.30578512396694,"Wisconsin, United States",US,USWI,,44.2563,-89.6385,WI,20200328000000,https://www.westofthei.com/2020/03/27/western-kenosha-county-transit-is-operating-as-an-essential-service/73668
915002898,20200328,20200328000000,043,043,04,1,2,1,2,-1.78571428571428,"Alaska, United States",US,USAK,,61.385,-152.268,AK,20200328000000,https://www.webcenter11.com/content/news/569176942.html
915002902,20200328,20200328000000,043,043,04,1,1,1,1,-1.01010101010101,"Mississippi, United States",US,USMS,,32.7673,-89.6812,MS,20200328000000,https://www.c-ville.com/kuttners-clock-time-running-short-for-rv-quarantine-facility/
915002915,20200328,20200328000000,051,051,05,1,1,1,1,-1.00297176820208,"Kentucky, United States",US,USKY,,37.669,-84.6514,KY,20200328000000,https://www.cbsnews.com/news/2020-daily-trail-markers-trump-signs-coronavirus-relief-bill-2020-03-27/
915002930,20200328,20200328000000,112,112,11,3,2,1,2,-3.38028169014084,"Abbeville, Louisiana, United States",US,USLA,LA113,29.9746,-92.1343,1629909,20200328000000,https://www.theadvertiser.com/story/money/2020/03/27/coronavirus-crawfish-farmers-urged-not-drain-ponds-yet/2930848001/
915002932,20200328,20200328000000,130,130,13,3,4,1,4,-8.10419681620839,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20200328000000,https://www.local10.com/news/world/2020/03/27/ap-explains-us-indicts-venezuelas-maduro-as-narcoterrorist/
915002936,20200328,20200328000000,173,173,17,4,4,1,4,-5.71428571428571,"Minnesota, United States",US,USMN,,45.7326,-93.9196,MN,20200328000000,http://www.kkoj.com/news/local-news/worthington-man-arrested-following-bank-incident-in-estherville/
915002947,20200328,20200328000000,040,040,04,1,2,1,2,0.22935779816514,Spain,SP,SP,,40,-4,SP,20200328000000,https://laist.com/2020/03/27/coronavirus-stay-at-home-state-local-orders-translation-english-other-languages.php
915002982,20200328,20200328000000,010,010,01,1,7,1,6,-0.88757396449704,"Damascus, Dimashq, Syria",SY,SY13,26324,33.5,36.3,-2541260,20200328000000,https://www.plenglish.com/index.php?o=rn&id=53927&SEO=syria-receives-show-of-solidarity-from-united-arab-emirates
915002996,20200328,20200328000000,010,010,01,1,2,1,2,2.89855072463769,"Melbourne, Victoria, Australia",AS,AS07,5430,-37.8167,144.967,-1586844,20200328000000,https://www.cnet.com/news/tiny-newly-discovered-spider-looks-like-vincent-van-goghs-starry-night/
915002997,20200328,20200328000000,010,010,01,1,10,1,10,0.61349693251534,Australia,AS,AS,,-25,135,AS,20200328000000,https://www.theguardian.com/newsletters/2020/mar/28/sign-up-for-guardian-australias-daily-coronavirus-email
915003001,20200328,20200328000000,020,020,02,1,8,1,4,2.94117647058824,Australia,AS,AS,,-25,135,AS,20200328000000,https://www.cairnspost.com.au/renters-200-bunnings-courtyard-diy-perfect-for-coronavirus-isolation/news-story/4007dcad8b6a4b47bb142e90c8812b76?nk=0de1c27487d5be7c1e1fd8bd921d1fee-1585352845
915003014,20200328,20200328000000,073,073,07,2,4,1,4,-0.8695652173913,Australia,AS,AS,,-25,135,AS,20200328000000,https://www.scoop.co.nz/stories/SC2003/S00049/science-voyage-cut-short-for-researchers-crew-to-be-with-family.htm
915003024,20200328,20200328000000,073,073,07,2,10,1,10,0,Australia,AS,AS,,-25,135,AS,20200328000000,https://www.theaustralian.com.au/news/latest-news/small-business-ombudsman-backs-hibernation/news-story/d73b588fe244dfdfe2c85af2753812a8?nk=2d07824d28e9be73e2c1572268f9ab2e-1585352858
915003048,20200328,20200328000000,020,020,02,1,2,1,2,0.63559322033898,"Sydney, New South Wales, Australia",AS,AS02,154637,-33.8833,151.217,-1603135,20200328000000,https://www.msn.com/en-au/money/markets/how-coronavirus-could-reshape-the-way-australians-work-forever/ar-BB11OiCa
915003057,20200328,20200328000000,040,040,04,1,5,1,5,0,"Nassau, New Providence, Bahamas, The",BF,BF23,5747,25.0833,-77.35,-1543832,20200328000000,https://www.newsday.com/news/health/coronavirus/loans-advice-available-to-li-businesses-impacted-by-the-coronavirus-pandemic-1.43485225
915003058,20200328,20200328000000,160,160,16,4,4,1,4,-0.19723865877712,"New Providence, Bahamas, The (general), Bahamas, The",BF,BF00,5747,25.0333,-77.4,-1543842,20200328000000,https://thenassauguardian.com/2020/03/27/bahamian-borders-closed-to-bahamian-citizens-abroad-others/
915003064,20200328,20200328000000,010,010,01,1,8,1,8,8.95883777239714,"Lunenburg, Nova Scotia, Canada",CA,CA07,12631,44.3667,-64.3167,-568395,20200328000000,https://www.saltwire.com/business/local-business/lunenburg-queens-business-excellence-awards-touch-winners-community-430726/
915003065,20200328,20200328000000,010,010,01,1,5,1,5,-0.90225563909774,"Budapest, Budapest, Hungary",HU,HU05,17514,47.5,19.0833,-850553,20200328000000,https://bbj.hu/business/construction-industry-faces-new-challenges_179439
