globaleventid,sqldate,ingest_time,eventcode,eventbasecode,eventrootcode,quadclass,numentions,numsources,numarticles,avgtone,actiongeo_fullname,actiongeo_countrycode,actiongeo_adm1code,actiongeo_adm2code,actiongeo_lat,actiongeo_lon,actiongeo_featureid,dateadded,sourceurl
1239991555,20250425,20250425000000,043,043,04,1,5,1,5,1.53374233128835,,,,,,,,20250425000000,https://www.actionnews5.com/2025/04/24/memphis-high-school-student-inspires-helps-others-by-launching-nonprofit-organization/
1239991559,20250425,20250425000000,051,051,05,1,10,1,10,-1.0028653295129,"Berkeley, California, United States",US,USCA,CA001,37.8716,-122.273,1658037,20250425000000,https://thefederalist.com/2025/04/24/exclusive-universities-across-the-country-still-grant-hundreds-of-dei-scholarships/
1239991560,20250425,20250425000000,042,042,04,1,1,1,1,-0.0877192982456099,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,20250425000000,https://www.livemint.com/politics/news/xi-seeks-detente-with-europe-as-trump-s-tariffs-alienate-bloc-11745536527537.html
1239991571,20250425,20250425000000,012,012,01,1,6,1,6,-5.76923076923077,Venezuela,VE,VE,,8,-66,VE,20250425000000,https://www.standard.net/top-headlines/2025/apr/24/judge-rules-the-trump-administration-violated-a-2019-settlement-in-deporting-a-man-to-el-salvador/
1239991572,20250425,20250425000000,020,020,02,1,10,1,10,-1.36054421768708,,,,,,,,20250425000000,https://wach.com/news/local/manhunt-underway-in-fairfield-county-jenkinsville-boat-ramp-hoskins-emanuel-lasalle-hoskins
1239991586,20250425,20250425000000,042,042,04,1,10,1,10,-2.17983651226158,"Riyadh, Ar Riya?, Saudi Arabia",SA,SA10,25316,24.6408,46.7728,-3093009,20250425000000,https://www.israelnationalnews.com/news/407367
1239991587,20250425,20250425000000,042,042,04,1,6,1,6,6.83453237410072,"California, United States",US,USCA,,36.17,-119.746,CA,20250425000000,https://variety.com/2025/digital/news/black-bear-teddy-schwarzman-npr-ailsa-chang-pacific-council-honor-1236377745/
1239991588,20250425,20250425000000,042,042,04,1,3,1,3,1.1600928074246,"Illinois, United States",US,USIL,,40.3363,-89.0022,IL,20250425000000,https://www.northernpublicradio.org/illinois/2025-04-24/ive-done-this-my-way-durbin-reflects-on-decision-to-retire
1239991589,20250425,20250425000000,042,042,04,1,4,1,4,1.81498829039812,"Kansas, United States",US,USKS,,38.5111,-96.8005,KS,20250425000000,https://jcpost.com/posts/e6124c20-051b-4127-be50-971cc225c234
1239991591,20250425,20250425000000,043,043,04,1,6,1,6,-2.87162162162163,Iran,IR,IR,,32,53,IR,20250425000000,https://nypost.com/2025/04/24/opinion/trumps-stop-is-like-bidens-dont-empty-threats-to-a-dictator/
1239991593,20250425,20250425000000,046,046,04,1,10,1,10,-5.67164179104478,"Abuja, Abuja Federal Capital Territory, Nigeria",NI,NI11,191147,9.08333,7.53333,-1997013,20250425000000,https://saharareporters.com/2025/04/24/flights-resume-nationwide-nimet-workers-call-strike-after-govts-intervention
1239991601,20250425,20250425000000,063,063,06,2,5,1,5,-3.60360360360361,Japan,JA,JA,,36,138,JA,20250425000000,https://redstate.com/wardclark/2025/04/24/illegal-alien-attacks-rare-bird-gets-deported-n2188275
1239991604,20250425,20250425000000,057,057,05,1,2,1,2,-12.093023255814,"Pulwama, Jammu and Kashmir, India",IN,IN12,72814,33.8833,74.9167,-2108339,20250425000000,https://www.financialexpress.com/opinion/indias-water-weapon-indus-treaty-threat-rattles-pakistan-raises-global-alarms/3821141/
1239991617,20250425,20250425000000,052,052,05,1,8,1,8,4.61095100864553,"Yokogawa, Gumma, Japan",JA,JA10,34034,36.3333,138.733,-248603,20250425000000,http://www.hydrocarbonprocessing.com/news/2025/04/yokogawa-to-acquire-web-synergies-a-provider-of-it-and-integrated-itot-solutions/
1239991618,20250425,20250425000000,020,020,02,1,36,6,36,-14.943494005994,"Idaho, United States",US,USID,,44.2394,-114.51,ID,20250425000000,https://ktar.com/national-news/judge-maintains-death-penalty-as-possible-punishment-for-bryan-kohberger-despite-autism-diagnosis/5697777/
1239991619,20250425,20250425000000,020,020,02,1,10,1,10,-1.87861271676301,"North Dakota, United States",US,USND,,47.5362,-99.793,ND,20250425000000,https://www.dailycamera.com/2025/04/24/pesticides-liability-protection/
1239991621,20250425,20250425000000,100,100,10,3,5,1,5,-5.22875816993464,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20250425000000,https://thefederalist.com/2025/04/24/trump-admin-asks-scotus-to-block-lower-court-injunction-on-military-trans-policy/
1239991622,20250425,20250425000000,190,190,19,4,10,1,10,-4.53781512605042,"Manhattan, New York, United States",US,USNY,NY061,40.7834,-73.9662,971945,20250425000000,https://www.amny.com/news/congestion-pricing-memo-blunder-usdot-weak/
1239991626,20250425,20250425000000,036,036,03,1,10,1,10,1.931330472103,,,,,,,,20250425000000,https://www.registerherald.com/2025/04/24/project-life-serving-more-young-adults-with-disabilities-in-preble-county/
1239991627,20250425,20250425000000,190,190,19,4,10,1,10,-7.66773162939297,"North Carolina, United States",US,USNC,,35.6411,-79.8431,NC,20250425000000,https://wlos.com/news/local/federal-civil-complaint-brevard-city-manager-police-chief-retaliation-southern-state-police-benevolent-association-demands-courts-address
1239991629,20250425,20250425000000,042,042,04,1,3,1,3,-8.24742268041234,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,20250425000000,https://english.wafa.ps/Pages/Details/156801
1239991631,20250425,20250425000000,173,173,17,4,16,2,16,-4.98915401301518,"Bunkerville, Nevada, United States",US,USNV,NV003,36.773,-114.128,845390,20250425000000,https://www.voicenews.com/2025/04/24/trump-pardon-nevada-republican/
1239991633,20250425,20250425000000,051,051,05,1,2,1,2,2.45901639344262,Morocco,MO,MO,,32,-5,MO,20250425000000,https://www.moroccoworldnews.com/2025/04/193674/ifc-completes-135-million-investment-in-holmarcom-finance-company/
1239991636,20250425,20250425000000,036,036,03,1,2,1,2,1.00224030185119,"Mountain View, California, United States",US,USCA,,34.5064,-117.359,246299,20250425000000,https://www.funkytaurusmedia.com/shop_content.php?coID=3&XTCsid=d3fspi64li8b343eo4b749m020
1239991639,20250425,20250425000000,043,043,04,1,10,1,10,-3.43347639484978,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,18585,-6.17444,106.829,-2679652,20250425000000,https://www.thejakartapost.com/opinion/2025/04/25/pressing-on.html
1239991640,20250425,20250425000000,036,036,03,1,5,1,5,-4.25072046109511,"Tijuana, Baja California, Mexico",MX,MX02,19588,32.5333,-117.017,-1705741,20250425000000,https://www.zerohedge.com/political/zeldin-demands-mexico-act-cross-border-sewage
1239991642,20250425,20250425000000,040,040,04,1,20,2,20,-6.00600817249977,"Maryland, United States",US,USMD,,39.0724,-76.7902,MD,20250425000000,https://ktar.com/national-news/houthi-rebels-have-shot-down-7-us-reaper-drones-worth-200-million-in-recent-weeks/5697780/
1239991652,20250425,20250425000000,112,112,11,3,1,1,1,-4.62776659959759,"Niger State, Niger, Nigeria",NI,NI31,22950,10,6,-2020892,20250425000000,https://saharareporters.com/2025/04/24/nigerian-police-brutalise-shave-extort-money-travellers-niger-state-over-dreadlocks
1239991653,20250425,20250425000000,036,036,03,1,40,4,40,-1.0929390825743,Netherlands,NL,NL,,52.5,5.75,NL,20250425000000,https://www.standard.net/top-headlines/2025/apr/24/in-rare-criticism-of-putin-trump-urges-the-russian-leader-to-stop-after-a-deadly-attack-on-kyiv/
1239991654,20250425,20250425000000,040,040,04,1,6,1,6,-1.4336917562724,"Battle Creek, Virginia, United States",US,USVA,,38.6065,-78.5858,1499096,20250425000000,https://wbkr.com/air-show-pilot-dies/
1239991656,20250425,20250425000000,046,046,04,1,15,3,15,-1.13519091847265,Norway,NO,NO,,62,10,NO,20250425000000,https://www.nsnews.com/world-news/in-rare-rebuke-of-putin-trump-urges-russia-to-stop-after-deadly-attack-on-kyiv-10563899
1239991658,20250425,20250425000000,040,040,04,1,1,1,1,-2.73522975929979,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,28554,50.4333,30.5167,-1044367,20250425000000,https://www.aol.com/frustrated-trump-privately-concedes-ending-224513620.html
1239991661,20250425,20250425000000,110,110,11,3,4,1,4,-5.80204778156996,Pakistan,PK,PK,,30,70,PK,20250425000000,https://wvrecord.com/stories/671036485-aclu-files-suit-for-wvu-student-after-visa-revoked
1239991671,20250425,20250425000000,010,010,01,1,6,3,6,-3.51170568561873,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20250425000000,https://wlos.com/news/nation-world/democrats-demand-return-of-deported-salvadoran-as-new-documents-cast-doubt-on-his-past-tennessee-highway-patrol-boycott-pritzker-maxwell-frost-doj-tom-homan
1239991675,20250425,20250425000000,036,036,03,1,10,1,10,2.95857988165681,"Brooklyn, Washington, United States",US,USWA,WA049,46.7762,-123.51,1510840,20250425000000,https://www.funkytaurusmedia.com/product_info.php?info=p50_funky-taurus-----george-clinton-----ufo-brooklyn---------exclusiv.html&XTCsid=d3fspi64li8b343eo4b749m020
1239991677,20250425,20250425000000,036,036,03,1,8,1,4,0.98730606488011,"Kansas, United States",US,USKS,,38.5111,-96.8005,KS,20250425000000,https://jcpost.com/posts/17c41da2-3b3e-47fe-86ec-c428ed101489
1239991678,20250425,20250425000000,036,036,03,1,4,1,4,3.44827586206896,United States,US,US,,39.828175,-98.5795,US,20250425000000,https://www.aol.com/most-magical-experience-aspen-according-212900748.html
1239991679,20250425,20250425000000,040,040,04,1,8,1,8,-1.95121951219512,"Charleston, South Carolina, United States",US,USSC,SC019,32.7766,-79.9309,1221516,20250425000000,https://www.wrdw.com/2025/04/24/time-running-out-sc-lawmakers-reach-deal-vouchers/
1239991681,20250425,20250425000000,040,040,04,1,40,1,40,2.66246719160104,"Hollywood, California, United States",US,USCA,CA037,34.0983,-118.327,1660757,20250425000000,https://995theriver.iheart.com/content/2025-04-24-amy-poehler-reveals-the-iconic-character-she-related-to-growing-up/
1239991684,20250425,20250425000000,040,040,04,1,9,1,9,4.7970479704797,"Mississippi, United States",US,USMS,,32.7673,-89.6812,MS,20250425000000,https://www.wxxv25.com/usm-and-gulf-coast-business-council-launch-leadership-academy/
1239991686,20250425,20250425000000,040,040,04,1,5,2,5,-2.45908263970506,"New York, United States",US,USNY,,42.1497,-74.9384,NY,20250425000000,https://redstate.com/rusty-weiss/2025/04/24/send-in-the-clowns-dems-unleash-their-next-big-plan-to-take-down-trump-and-it-is-peak-cringe-n2188265
1239991687,20250425,20250425000000,042,042,04,1,5,1,5,-5.55555555555556,,,,,,,,20250425000000,https://wdet.org/2025/04/24/former-detroit-riverfront-conservancy-cfo-sentenced-for-embezzling-over-40m/
1239991688,20250425,20250425000000,042,042,04,1,7,1,7,-1.41342756183746,"Bengaluru, Karnataka, India",IN,IN19,70159,12.9833,77.5833,-2090174,20250425000000,https://www.marketscreener.com/quote/stock/INTEL-CORPORATION-4829/news/Intel-offers-weak-forecast-amid-trade-tensions-as-CEO-talks-to-TSMC-49711183/
1239991689,20250425,20250425000000,042,042,04,1,10,1,10,-3.24232081911262,"New Orleans, Louisiana, United States",US,USLA,,29.9546,-90.0751,1629985,20250425000000,https://www.thecooldown.com/outdoors/new-orleans-sinking-ireland-sea-level/
1239991692,20250425,20250425000000,042,042,04,1,3,1,3,3.14009661835749,"Denver, Colorado, United States",US,USCO,CO031,39.7392,-104.985,201738,20250425000000,https://krdo.com/health/healthy-colorado/2025/04/24/healthy-colorado-local-nonprofit-helps-people-keep-their-independence-and-driver-comes-out-of-retirement-to-serve-community/
1239991697,20250425,20250425000000,042,042,04,1,1,1,1,4.28134556574924,"Montana, United States",US,USMT,,46.9048,-110.326,MT,20250425000000,https://dailyinterlake.com/news/2025/apr/24/trump-offers-complete-and-total-endorsement-of-daines/
1239991699,20250425,20250425000000,042,042,04,1,6,1,6,-1.55440414507772,United Kingdom,UK,UK,,54,-4,UK,20250425000000,https://www.inverness-courier.co.uk/news/national/west-cannot-be-agnostic-or-naive-about-where-goods-are-made-reeves-tells-imf-132126/
1239991706,20250425,20250425000000,043,043,04,1,12,3,12,-4.07036055789025,"Florida, United States",US,USFL,,27.8333,-81.717,FL,20250425000000,https://www.wdiy.org/npr-news/2025-04-24/a-developing-political-scandal-in-florida-has-gov-ron-desantis-on-the-defensive
1239991709,20250425,20250425000000,045,045,04,1,24,4,24,-9.43960432920141,"Chicago, Illinois, United States",US,USIL,IL031,41.85,-87.6501,423587,20250425000000,https://www.thereminder.ca/world-news/survivors-of-july-fourth-parade-shooting-have-mixed-feelings-about-gunmans-absence-from-sentencing-10564897
1239991714,20250425,20250425000000,046,046,04,1,4,1,4,2.34375,"Pennsylvania, United States",US,USPA,,40.5773,-77.264,PA,20250425000000,https://www.wdiy.org/show/perspectives/2025-04-24/accurately-heard-and-fairly-represented-with-carol-kuniholm-perspectives
1239991715,20250425,20250425000000,046,046,04,1,9,2,9,-0.0602801931805955,United States,US,US,,39.828175,-98.5795,US,20250425000000,https://tvline.com/news/royal-pains-reboot-nbc-mark-feuerstein-cast-1235439620/
1239991717,20250425,20250425000000,051,051,05,1,2,1,2,2.6578073089701,"New York, United States",US,USNY,,42.1497,-74.9384,NY,20250425000000,https://995qyk.com/2025/04/24/gracie-mcgraw-takes-the-stage-at-carnegie-hall/
1239991730,20250425,20250425000000,190,190,19,4,17,1,10,-4.9079754601227,"Cincinnati, Ohio, United States",US,USOH,OH061,39.162,-84.4569,1066650,20250425000000,https://hotspotatl.com/6047746/rhymefest-claims-eminem-called-him-the-n-word-in-98-says-the-bar-was-still-fire/
1239991731,20250425,20250425000000,190,190,19,4,4,1,4,-6.04166666666666,"Angelina County, Texas, United States",US,USTX,,31.2507,-94.5669,1383788,20250425000000,https://q1077.com/ixp/166/p/truck-through-house-arrest/
1239991734,20250425,20250425000000,190,190,19,4,7,1,7,-2.31788079470199,"Texas, United States",US,USTX,,31.106,-97.6475,TX,20250425000000,https://www.ncaa.com/live-updates/softball/d1/oklahoma-texas-softball-series-schedule-times-how-watch-0
1239991744,20250425,20250425000000,042,042,04,1,1,1,1,-1.89573459715639,"Paris, France (general), France",FR,FR00,16282,48.8667,2.33333,-1456928,20250425000000,https://tvline.com/recaps/etoile-premiere-recap-episode-1-amy-sherman-palladino-1235437957/
1239991746,20250425,20250425000000,010,010,01,1,5,1,5,-5.53505535055351,Congo,CF,CF,,-1,15,CF,20250425000000,https://saharareporters.com/2025/04/24/world-bank-report-predicts-rising-poverty-nigerians-others-ahead-2027
1239991754,20250425,20250425000000,043,043,04,1,10,1,10,2.05128205128205,,,,,,,,20250425000000,https://www.wbng.com/2025/04/24/take-peek-inside-community-farmers-gates-broome-co-open-farm-day/
1239991765,20250425,20250425000000,060,060,06,2,10,1,10,-6.34605850272682,Australia,AS,AS,,-25,135,AS,20250425000000,https://www.jdsupra.com/legalnews/combatting-scams-in-australia-singapore-6345689/
1239991768,20250425,20250425000000,043,043,04,1,20,2,20,0.5,"Canberra, Australian Capital Territory, Australia",AS,AS01,4940,-35.2833,149.217,-1563952,20250425000000,https://www.cootamundraherald.com.au/story/8950469/national-news-live-australians-turn-out-to-mark-anzac-day/?cs=9676
1239991779,20250425,20250425000000,190,190,19,4,2,1,2,-1.4240506329114,New Zealand,NZ,NZ,,-42,174,NZ,20250425000000,https://www.indianweekender.co.nz/news/brothers-in-arms-the-indian-contribution-to-the-anzac-legacy
1239991780,20250425,20250425000000,042,042,04,1,6,2,6,0.5,"Brisbane, Queensland, Australia",AS,AS04,154654,-27.5,153.017,-1561728,20250425000000,https://www.narrominenewsonline.com.au/story/8950469/national-news-live-australians-turn-out-to-mark-anzac-day/?cs=9676
1239991784,20250425,20250425000000,013,013,01,1,8,1,8,2.22929936305732,"Saanich, British Columbia, Canada",CA,CA02,12541,48.55,-123.367,-572612,20250425000000,https://www.comoxvalleyrecord.com/home2/new-victoria-police-training-program-reaches-out-to-diverse-communities-7966194
1239991785,20250425,20250425000000,042,042,04,1,160,16,160,-0.0847868217054269,"Mustafa Kemal, Ankara, Turkey",TU,TU68,27533,39.9137,32.7686,11239172,20250425000000,https://www.gazetteandherald.co.uk/news/national/25114346.king-pays-special-tribute-australian-new-zealand-forces-anzac-day/
1239991786,20250425,20250425000000,010,010,01,1,6,2,6,2.65392781316349,Australia,AS,AS,,-25,135,AS,20250425000000,https://www.narrominenewsonline.com.au/story/8950727/genesis-could-tackle-defender-with-luxury-off-roader/?cs=34616
1239991796,20250425,20250425000000,013,013,01,1,4,1,4,-2.13333333333334,Belgium,BE,BE,,50.833333,4,BE,20250425000000,https://www.newdelhitimes.com/belgian-teenagers-found-with-5000-ants-to-be-sentenced-in-2-weeks/
1239991816,20250425,20250425000000,010,010,01,1,10,1,10,0.33444816053511,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20250425000000,https://www.wbls.com/news/rasheeda-defends-staying-in-her-marriage-to-kirk-frost/
1239991818,20250425,20250425000000,010,010,01,1,3,1,3,-2.12314225053079,Canada,CA,CA,,60,-96,CA,20250425000000,https://www.thereminder.ca/the-mix/precision-drilling-trims-2025-capital-budget-amid-market-uncertainty-10568176
1239991819,20250425,20250425000000,020,020,02,1,2,1,2,6.25711035267349,"Bushy Park, South Carolina, United States",US,USSC,,32.9905,-79.9301,1228036,20250425000000,https://businessfacilities.com/exports-ramp-up-in-south-carolina/
1239991820,20250425,20250425000000,0331,033,03,1,6,1,6,1.10497237569061,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,20250425000000,https://www.newsweek.com/trump-signs-order-establish-us-dominance-seabed-mineral-mining-2063917
1239991822,20250425,20250425000000,060,060,06,2,5,1,5,6.91699604743083,United States,US,US,,39.828175,-98.5795,US,20250425000000,http://www.scsu.edu/news/2025_bect_venture_accelerator_04_24_25.php
1239991823,20250425,20250425000000,070,070,07,2,2,1,2,7.02479338842975,"Nevada, United States",US,USNV,,38.4199,-117.122,NV,20250425000000,https://news3lv.com/news/local/nevada-small-business-resource-fair-set-for-may-at-sahara-west-library
1239991824,20250425,20250425000000,080,080,08,2,1,1,1,-1.43149284253578,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,20250425000000,https://www.livemint.com/politics/trump-moves-to-expedite-deep-sea-mining-for-critical-minerals-11745531854779.html
1239991826,20250425,20250425000000,080,080,08,2,10,1,10,1.34099616858238,United States,US,US,,39.828175,-98.5795,US,20250425000000,https://www.topspeed.com/wealthy-buyers-wont-pay-up-for-in-car-subscriptions/
1239991827,20250425,20250425000000,111,111,11,3,10,1,10,3.9039039039039,"Cedar Rapids, Iowa, United States",US,USIA,,42.0083,-91.6441,465941,20250425000000,https://www.dmcityview.com/just-released/2025/04/24/iowa-beverage-systems-announces-acquisition-by-keg-1-iowa-llc/
1239991831,20250425,20250425000000,193,193,19,4,10,1,10,0.31120331950207,,,,,,,,20250425000000,https://slate.com/advice/2025/04/dear-prudence-best-friend-mother-tantrum.html
1239991854,20250425,20250425000000,040,040,04,1,4,1,4,-1.02827763496144,"Bengaluru, Karnataka, India",IN,IN19,70159,12.9833,77.5833,-2090174,20250425000000,https://www.marketscreener.com/quote/stock/MERCK-KGAA-436395/news/Germany-s-Merck-says-in-late-stage-discussions-to-buy-SpringWorks-for-3-5-billion-49710904/
1239991856,20250425,20250425000000,043,043,04,1,10,1,10,-0.61919504643963,China,CH,CH,,35,105,CH,20250425000000,https://www.marketscreener.com/quote/stock/ALPHABET-INC-24203373/news/Google-says-deep-AI-investments-powering-ad-sales-soothing-anxious-investors-49711302/
1239991857,20250425,20250425000000,010,010,01,1,4,1,4,5.48387096774194,"Northumberland, Nunavut, Canada",CA,CA14,25042,65.3333,-65.8333,-563236,20250425000000,https://www.brightontoday.ca/2025/04/24/whats-good-in-northumberland-ontario-funds-northumberland-pilot-program-to-prevent-youth-homelessness/
1239991859,20250425,20250425000000,010,010,01,1,14,2,14,-1.7985933515059,Canada,CA,CA,,60,-96,CA,20250425000000,https://www.comoxvalleyrecord.com/home2/victoria-gold-receiver-refuses-legislature-invite-in-yukon-cyanide-landslide-probe-7961491
