feature,importance,fold_id,horizon,model_name
num__yield_us10y,0.0016805544,4,7,model6_income_group_nolag
num__fx_pct_30d_z,0.0,4,7,model6_income_group_nolag
num__fx_vol_30d_z,0.00064399344,4,7,model6_income_group_nolag
num__oil_brent_pct_30d_z,0.00048095858,4,7,model6_income_group_nolag
num__gdp_growth,0.006847487,4,7,model6_income_group_nolag
num__gdp_growth_z,0.015607341,4,7,model6_income_group_nolag
num__gdp_per_capita_growth,0.0130832335,4,7,model6_income_group_nolag
num__gdp_per_capita_growth_z,0.0074068536,4,7,model6_income_group_nolag
num__inflation_cpi_yoy,0.008277722,4,7,model6_income_group_nolag
num__inflation_cpi_yoy_z,0.009111946,4,7,model6_income_group_nolag
num__unemployment_total,0.009780945,4,7,model6_income_group_nolag
num__unemployment_total_z,0.07522456,4,7,model6_income_group_nolag
num__unemployment_youth,0.017070113,4,7,model6_income_group_nolag
num__unemployment_youth_z,0.042850014,4,7,model6_income_group_nolag
num__unemployment_sa,0.005863653,4,7,model6_income_group_nolag
num__unemployment_sa_z,0.014324849,4,7,model6_income_group_nolag
num__unemployment_rate,0.0016862242,4,7,model6_income_group_nolag
num__unemployment_rate_z,0.0013650835,4,7,model6_income_group_nolag
num__earnings_monthly,0.006641565,4,7,model6_income_group_nolag
num__earnings_monthly_z,0.00053726515,4,7,model6_income_group_nolag
num__political_stability_est,0.010685671,4,7,model6_income_group_nolag
num__political_stability_est_z,0.0019220244,4,7,model6_income_group_nolag
num__voice_accountability_est,0.036558855,4,7,model6_income_group_nolag
num__voice_accountability_est_z,0.0013778971,4,7,model6_income_group_nolag
num__government_effectiveness_est,0.014486017,4,7,model6_income_group_nolag
num__government_effectiveness_est_z,0.004463265,4,7,model6_income_group_nolag
num__rule_of_law_est,0.021671059,4,7,model6_income_group_nolag
num__rule_of_law_est_z,0.0050108926,4,7,model6_income_group_nolag
num__fx_pct_30d_x_instability,0.0,4,7,model6_income_group_nolag
num__oil_brent_pct_30d_x_inflation,0.025280934,4,7,model6_income_group_nolag
num__economic_stress_index,0.026751416,4,7,model6_income_group_nolag
num__economic_stress_index_z,0.008234002,4,7,model6_income_group_nolag
num__labour_conflict_index,0.00033812117,4,7,model6_income_group_nolag
num__labour_conflict_index_z,0.009056034,4,7,model6_income_group_nolag
num__protest_mobilisation_index,0.02761036,4,7,model6_income_group_nolag
num__protest_mobilisation_index_z,0.004372822,4,7,model6_income_group_nolag
num__food_cpi_inflation,0.0029108394,4,7,model6_income_group_nolag
num__food_cpi_inflation_z,0.00088220625,4,7,model6_income_group_nolag
num__energy_cpi_inflation,0.0013745152,4,7,model6_income_group_nolag
num__energy_cpi_inflation_z,0.0052320827,4,7,model6_income_group_nolag
num__month_sin,0.0010240937,4,7,model6_income_group_nolag
num__month_cos,0.0015466296,4,7,model6_income_group_nolag
num__fao_food_index_yoy,0.0016757273,4,7,model6_income_group_nolag
num__fao_cereals_index_yoy,0.015817093,4,7,model6_income_group_nolag
num__fao_oils_index_yoy,0.03897486,4,7,model6_income_group_nolag
num__fao_food_index_yoy_above90,0.0017250633,4,7,model6_income_group_nolag
num__fao_cereals_index_yoy_above90,0.00035051166,4,7,model6_income_group_nolag
num__fao_cereals_index_yoy_lag1m,0.04300191,4,7,model6_income_group_nolag
num__fao_cereals_index_yoy_lag3m,0.011094982,4,7,model6_income_group_nolag
num__fao_cereals_index_yoy_lag6m,0.024080912,4,7,model6_income_group_nolag
num__fao_food_index_yoy_lag1m,0.20687364,4,7,model6_income_group_nolag
num__fao_food_index_yoy_lag3m,0.16385272,4,7,model6_income_group_nolag
num__fao_cereals_yoy_x_instability,0.0010919003,4,7,model6_income_group_nolag
num__fao_food_yoy_x_youth_unemp,0.0010350009,4,7,model6_income_group_nolag
num__gta_harmful_events,0.00048651124,4,7,model6_income_group_nolag
num__gta_harmful_events_z,0.0017831838,4,7,model6_income_group_nolag
num__gta_liberalising_events,0.028770044,4,7,model6_income_group_nolag
num__gta_liberalising_events_z,0.0024444954,4,7,model6_income_group_nolag
num__gta_30d_count,0.00099614,4,7,model6_income_group_nolag
num__gta_30d_count_z,0.00069889997,4,7,model6_income_group_nolag
num__gta_90d_count,0.0017381811,4,7,model6_income_group_nolag
num__gta_90d_count_z,0.0011973684,4,7,model6_income_group_nolag
num__fx_pct_7d,0.0028852883,4,7,model6_income_group_nolag
num__fx_pct_30d,0.0031833975,4,7,model6_income_group_nolag
num__fx_pct_90d,0.0,4,7,model6_income_group_nolag
num__fx_vol_7d,0.0026155214,4,7,model6_income_group_nolag
num__fx_vol_30d,0.018773668,4,7,model6_income_group_nolag
num__oil_brent_pct_14d,0.0,4,7,model6_income_group_nolag
num__oil_brent_pct_30d,0.00013400071,4,7,model6_income_group_nolag
num__yield_us10y,0.001459172,4,7,model6_income_group_nolag
num__fx_pct_30d_z,0.009038209,4,7,model6_income_group_nolag
num__fx_vol_30d_z,0.0036052703,4,7,model6_income_group_nolag
num__oil_brent_pct_30d_z,0.004096227,4,7,model6_income_group_nolag
num__gdp_growth,0.021702584,4,7,model6_income_group_nolag
num__gdp_growth_z,0.0,4,7,model6_income_group_nolag
num__gdp_per_capita_growth,0.008205432,4,7,model6_income_group_nolag
num__gdp_per_capita_growth_z,0.0,4,7,model6_income_group_nolag
num__inflation_cpi_yoy,0.02438129,4,7,model6_income_group_nolag
num__inflation_cpi_yoy_z,0.00014705485,4,7,model6_income_group_nolag
num__unemployment_total,0.010328204,4,7,model6_income_group_nolag
num__unemployment_total_z,0.0,4,7,model6_income_group_nolag
num__unemployment_youth,0.007086448,4,7,model6_income_group_nolag
num__unemployment_youth_z,0.0,4,7,model6_income_group_nolag
num__unemployment_sa,0.036934916,4,7,model6_income_group_nolag
num__unemployment_sa_z,0.0076882085,4,7,model6_income_group_nolag
num__unemployment_rate,0.015833406,4,7,model6_income_group_nolag
num__unemployment_rate_z,0.0,4,7,model6_income_group_nolag
num__earnings_monthly,0.0,4,7,model6_income_group_nolag
num__earnings_monthly_z,0.0,4,7,model6_income_group_nolag
num__political_stability_est,0.13804285,4,7,model6_income_group_nolag
num__political_stability_est_z,0.0,4,7,model6_income_group_nolag
num__voice_accountability_est,0.14049864,4,7,model6_income_group_nolag
num__voice_accountability_est_z,0.0,4,7,model6_income_group_nolag
num__government_effectiveness_est,0.12768829,4,7,model6_income_group_nolag
num__government_effectiveness_est_z,0.0,4,7,model6_income_group_nolag
num__rule_of_law_est,0.14342894,4,7,model6_income_group_nolag
num__rule_of_law_est_z,0.0,4,7,model6_income_group_nolag
num__fx_pct_30d_x_instability,0.016964208,4,7,model6_income_group_nolag
num__oil_brent_pct_30d_x_inflation,0.0,4,7,model6_income_group_nolag
num__economic_stress_index,0.01262739,4,7,model6_income_group_nolag
num__economic_stress_index_z,0.0,4,7,model6_income_group_nolag
num__labour_conflict_index,0.0035351568,4,7,model6_income_group_nolag
num__labour_conflict_index_z,0.01078822,4,7,model6_income_group_nolag
num__protest_mobilisation_index,0.0082353605,4,7,model6_income_group_nolag
num__protest_mobilisation_index_z,0.0032956924,4,7,model6_income_group_nolag
num__food_cpi_inflation,0.030918503,4,7,model6_income_group_nolag
num__food_cpi_inflation_z,0.004778501,4,7,model6_income_group_nolag
num__energy_cpi_inflation,0.0042702467,4,7,model6_income_group_nolag
num__energy_cpi_inflation_z,0.0022346906,4,7,model6_income_group_nolag
num__month_sin,0.0,4,7,model6_income_group_nolag
num__month_cos,0.004642884,4,7,model6_income_group_nolag
num__fao_food_index_yoy,0.018984534,4,7,model6_income_group_nolag
num__fao_cereals_index_yoy,0.009014375,4,7,model6_income_group_nolag
num__fao_oils_index_yoy,0.023257447,4,7,model6_income_group_nolag
num__fao_food_index_yoy_above90,0.0,4,7,model6_income_group_nolag
num__fao_cereals_index_yoy_above90,0.0,4,7,model6_income_group_nolag
num__fao_cereals_index_yoy_lag1m,0.01626871,4,7,model6_income_group_nolag
num__fao_cereals_index_yoy_lag3m,0.008326363,4,7,model6_income_group_nolag
num__fao_cereals_index_yoy_lag6m,0.0002542237,4,7,model6_income_group_nolag
num__fao_food_index_yoy_lag1m,0.009662434,4,7,model6_income_group_nolag
num__fao_food_index_yoy_lag3m,0.01107628,4,7,model6_income_group_nolag
num__fao_cereals_yoy_x_instability,0.010573076,4,7,model6_income_group_nolag
num__fao_food_yoy_x_youth_unemp,0.023714159,4,7,model6_income_group_nolag
num__gta_harmful_events,0.0,4,7,model6_income_group_nolag
num__gta_harmful_events_z,0.0084194,4,7,model6_income_group_nolag
num__gta_liberalising_events,0.0,4,7,model6_income_group_nolag
num__gta_liberalising_events_z,0.0069907852,4,7,model6_income_group_nolag
num__gta_30d_count,0.007530519,4,7,model6_income_group_nolag
num__gta_30d_count_z,0.0015386137,4,7,model6_income_group_nolag
num__gta_90d_count,0.005304206,4,7,model6_income_group_nolag
num__gta_90d_count_z,0.009037015,4,7,model6_income_group_nolag
num__fx_pct_7d,0.006242214,4,7,model6_income_group_nolag
num__fx_pct_30d,0.007770548,4,7,model6_income_group_nolag
num__fx_pct_90d,0.0034248543,4,7,model6_income_group_nolag
num__fx_vol_7d,0.0031971578,4,7,model6_income_group_nolag
num__fx_vol_30d,0.009965199,4,7,model6_income_group_nolag
num__oil_brent_pct_14d,0.0036221545,4,7,model6_income_group_nolag
num__oil_brent_pct_30d,0.008228278,4,7,model6_income_group_nolag
num__yield_us10y,0.003922917,4,7,model6_income_group_nolag
num__fx_pct_30d_z,0.017698165,4,7,model6_income_group_nolag
num__fx_vol_30d_z,0.0038650578,4,7,model6_income_group_nolag
num__oil_brent_pct_30d_z,0.006610379,4,7,model6_income_group_nolag
num__gdp_growth,0.008787195,4,7,model6_income_group_nolag
num__gdp_growth_z,0.0,4,7,model6_income_group_nolag
num__gdp_per_capita_growth,0.0,4,7,model6_income_group_nolag
num__gdp_per_capita_growth_z,0.0,4,7,model6_income_group_nolag
num__inflation_cpi_yoy,0.026165906,4,7,model6_income_group_nolag
num__inflation_cpi_yoy_z,0.08985929,4,7,model6_income_group_nolag
num__unemployment_total,0.025785582,4,7,model6_income_group_nolag
num__unemployment_total_z,0.0,4,7,model6_income_group_nolag
num__unemployment_youth,0.042783875,4,7,model6_income_group_nolag
num__unemployment_youth_z,0.0,4,7,model6_income_group_nolag
num__unemployment_sa,0.04971849,4,7,model6_income_group_nolag
num__unemployment_sa_z,0.0092183845,4,7,model6_income_group_nolag
num__unemployment_rate,0.070308976,4,7,model6_income_group_nolag
num__unemployment_rate_z,0.001334228,4,7,model6_income_group_nolag
num__earnings_monthly,0.009222392,4,7,model6_income_group_nolag
num__earnings_monthly_z,0.0,4,7,model6_income_group_nolag
num__political_stability_est,0.12824643,4,7,model6_income_group_nolag
num__political_stability_est_z,0.00182875,4,7,model6_income_group_nolag
num__voice_accountability_est,0.17575711,4,7,model6_income_group_nolag
num__voice_accountability_est_z,0.0019051153,4,7,model6_income_group_nolag
num__government_effectiveness_est,0.014937193,4,7,model6_income_group_nolag
num__government_effectiveness_est_z,0.008981053,4,7,model6_income_group_nolag
num__rule_of_law_est,0.033970155,4,7,model6_income_group_nolag
num__rule_of_law_est_z,0.003259022,4,7,model6_income_group_nolag
num__fx_pct_30d_x_instability,0.0005185044,4,7,model6_income_group_nolag
num__oil_brent_pct_30d_x_inflation,0.0034477892,4,7,model6_income_group_nolag
num__economic_stress_index,0.004974229,4,7,model6_income_group_nolag
num__economic_stress_index_z,0.003753145,4,7,model6_income_group_nolag
num__labour_conflict_index,0.0144569,4,7,model6_income_group_nolag
num__labour_conflict_index_z,0.02242981,4,7,model6_income_group_nolag
num__protest_mobilisation_index,0.014693398,4,7,model6_income_group_nolag
num__protest_mobilisation_index_z,0.012507664,4,7,model6_income_group_nolag
num__food_cpi_inflation,0.0045785266,4,7,model6_income_group_nolag
num__food_cpi_inflation_z,0.003186777,4,7,model6_income_group_nolag
num__energy_cpi_inflation,0.018156772,4,7,model6_income_group_nolag
num__energy_cpi_inflation_z,0.0012802581,4,7,model6_income_group_nolag
num__month_sin,0.004211507,4,7,model6_income_group_nolag
num__month_cos,0.0060457583,4,7,model6_income_group_nolag
num__fao_food_index_yoy,0.0019796337,4,7,model6_income_group_nolag
num__fao_cereals_index_yoy,0.0039463243,4,7,model6_income_group_nolag
num__fao_oils_index_yoy,0.003771047,4,7,model6_income_group_nolag
num__fao_food_index_yoy_above90,0.0,4,7,model6_income_group_nolag
num__fao_cereals_index_yoy_above90,0.0,4,7,model6_income_group_nolag
num__fao_cereals_index_yoy_lag1m,0.0058477707,4,7,model6_income_group_nolag
num__fao_cereals_index_yoy_lag3m,0.0052846037,4,7,model6_income_group_nolag
num__fao_cereals_index_yoy_lag6m,0.0023072266,4,7,model6_income_group_nolag
num__fao_food_index_yoy_lag1m,0.0030413698,4,7,model6_income_group_nolag
num__fao_food_index_yoy_lag3m,0.0064361086,4,7,model6_income_group_nolag
num__fao_cereals_yoy_x_instability,0.006937238,4,7,model6_income_group_nolag
num__fao_food_yoy_x_youth_unemp,0.005774184,4,7,model6_income_group_nolag
num__gta_harmful_events,0.0,4,7,model6_income_group_nolag
num__gta_harmful_events_z,0.019867893,4,7,model6_income_group_nolag
num__gta_liberalising_events,0.0,4,7,model6_income_group_nolag
num__gta_liberalising_events_z,0.0067400383,4,7,model6_income_group_nolag
num__gta_30d_count,0.0036459386,4,7,model6_income_group_nolag
num__gta_30d_count_z,0.0031842035,4,7,model6_income_group_nolag
num__gta_90d_count,0.024776038,4,7,model6_income_group_nolag
num__gta_90d_count_z,0.0056032534,4,7,model6_income_group_nolag
num__acled_7d_lag,0.30290565,5,7,model5_xgboost_tuned
num__acled_28d_lag,0.41615427,5,7,model5_xgboost_tuned
num__riot_7d_lag,0.0024249968,5,7,model5_xgboost_tuned
num__riot_28d_lag,0.07065989,5,7,model5_xgboost_tuned
num__violence_7d_lag,0.00096356863,5,7,model5_xgboost_tuned
num__violence_28d_lag,0.004779126,5,7,model5_xgboost_tuned
num__protest_fat_7d_lag,0.0,5,7,model5_xgboost_tuned
num__protest_fat_28d_lag,0.0,5,7,model5_xgboost_tuned
num__fx_pct_7d,0.0005950802,5,7,model5_xgboost_tuned
num__fx_pct_30d,0.0011114707,5,7,model5_xgboost_tuned
num__fx_pct_90d,0.0015077387,5,7,model5_xgboost_tuned
num__fx_vol_7d,0.0012650115,5,7,model5_xgboost_tuned
num__fx_vol_30d,0.0027355512,5,7,model5_xgboost_tuned
num__oil_brent_pct_14d,0.0009056498,5,7,model5_xgboost_tuned
num__oil_brent_pct_30d,0.00065019313,5,7,model5_xgboost_tuned
num__yield_us10y,0.0010244184,5,7,model5_xgboost_tuned
num__fx_pct_30d_z,0.00077242294,5,7,model5_xgboost_tuned
num__fx_vol_30d_z,0.0018516458,5,7,model5_xgboost_tuned
num__oil_brent_pct_30d_z,0.0011700224,5,7,model5_xgboost_tuned
num__gdp_growth,0.0016844331,5,7,model5_xgboost_tuned
num__gdp_growth_z,0.0036510453,5,7,model5_xgboost_tuned
num__gdp_per_capita_growth,0.0017624572,5,7,model5_xgboost_tuned
num__gdp_per_capita_growth_z,0.013101837,5,7,model5_xgboost_tuned
num__inflation_cpi_yoy,0.0044224397,5,7,model5_xgboost_tuned
num__inflation_cpi_yoy_z,0.0027979421,5,7,model5_xgboost_tuned
num__unemployment_total,0.004003919,5,7,model5_xgboost_tuned
num__unemployment_total_z,0.0025651944,5,7,model5_xgboost_tuned
num__unemployment_youth,0.005492181,5,7,model5_xgboost_tuned
num__unemployment_youth_z,0.017184727,5,7,model5_xgboost_tuned
num__unemployment_sa,0.007767216,5,7,model5_xgboost_tuned
num__unemployment_sa_z,0.0024371757,5,7,model5_xgboost_tuned
num__unemployment_rate,0.0019946266,5,7,model5_xgboost_tuned
num__unemployment_rate_z,0.0013345552,5,7,model5_xgboost_tuned
num__earnings_monthly,0.0,5,7,model5_xgboost_tuned
num__earnings_monthly_z,0.0016933862,5,7,model5_xgboost_tuned
num__political_stability_est,0.002512212,5,7,model5_xgboost_tuned
num__political_stability_est_z,0.009810438,5,7,model5_xgboost_tuned
num__voice_accountability_est,0.009430153,5,7,model5_xgboost_tuned
num__voice_accountability_est_z,0.0016606528,5,7,model5_xgboost_tuned
num__government_effectiveness_est,0.012909103,5,7,model5_xgboost_tuned
num__government_effectiveness_est_z,0.007986411,5,7,model5_xgboost_tuned
num__rule_of_law_est,0.011774366,5,7,model5_xgboost_tuned
num__rule_of_law_est_z,0.00656267,5,7,model5_xgboost_tuned
num__fx_pct_30d_x_instability,0.0007597188,5,7,model5_xgboost_tuned
num__oil_brent_pct_30d_x_inflation,0.0010271872,5,7,model5_xgboost_tuned
num__economic_stress_index,0.0015732724,5,7,model5_xgboost_tuned
num__economic_stress_index_z,0.0015853195,5,7,model5_xgboost_tuned
num__labour_conflict_index,0.0,5,7,model5_xgboost_tuned
num__labour_conflict_index_z,0.0022798053,5,7,model5_xgboost_tuned
num__protest_mobilisation_index,0.0057865866,5,7,model5_xgboost_tuned
num__protest_mobilisation_index_z,0.0018571654,5,7,model5_xgboost_tuned
num__food_cpi_inflation,0.0011264418,5,7,model5_xgboost_tuned
num__food_cpi_inflation_z,0.002580084,5,7,model5_xgboost_tuned
num__energy_cpi_inflation,0.0024266886,5,7,model5_xgboost_tuned
num__energy_cpi_inflation_z,0.0015856602,5,7,model5_xgboost_tuned
num__month_sin,0.001285524,5,7,model5_xgboost_tuned
num__month_cos,0.0011697935,5,7,model5_xgboost_tuned
num__fao_food_index_yoy,0.00088915887,5,7,model5_xgboost_tuned
num__fao_cereals_index_yoy,0.0015694362,5,7,model5_xgboost_tuned
num__fao_oils_index_yoy,0.0015223344,5,7,model5_xgboost_tuned
num__fao_food_index_yoy_above90,0.003224636,5,7,model5_xgboost_tuned
num__fao_cereals_index_yoy_above90,0.0,5,7,model5_xgboost_tuned
num__fao_cereals_index_yoy_lag1m,0.0009303965,5,7,model5_xgboost_tuned
num__fao_cereals_index_yoy_lag3m,0.0011266593,5,7,model5_xgboost_tuned
num__fao_cereals_index_yoy_lag6m,0.0016741409,5,7,model5_xgboost_tuned
num__fao_food_index_yoy_lag1m,0.0011997493,5,7,model5_xgboost_tuned
num__fao_food_index_yoy_lag3m,0.0016441232,5,7,model5_xgboost_tuned
num__fao_cereals_yoy_x_instability,0.0009673408,5,7,model5_xgboost_tuned
num__fao_food_yoy_x_youth_unemp,0.0029099276,5,7,model5_xgboost_tuned
num__gta_harmful_events,0.0,5,7,model5_xgboost_tuned
num__gta_harmful_events_z,0.0026559867,5,7,model5_xgboost_tuned
num__gta_liberalising_events,0.0,5,7,model5_xgboost_tuned
num__gta_liberalising_events_z,0.0028220227,5,7,model5_xgboost_tuned
num__gta_30d_count,0.00063320796,5,7,model5_xgboost_tuned
num__gta_30d_count_z,0.0011508872,5,7,model5_xgboost_tuned
num__gta_90d_count,0.002873182,5,7,model5_xgboost_tuned
num__gta_90d_count_z,0.0011478395,5,7,model5_xgboost_tuned
num__fx_pct_7d,0.0008128447,5,7,model6_xgb_nolag
num__fx_pct_30d,0.0016614898,5,7,model6_xgb_nolag
num__fx_pct_90d,0.0010279014,5,7,model6_xgb_nolag
num__fx_vol_7d,0.008336934,5,7,model6_xgb_nolag
num__fx_vol_30d,0.020467104,5,7,model6_xgb_nolag
num__oil_brent_pct_14d,0.001195898,5,7,model6_xgb_nolag
num__oil_brent_pct_30d,0.0009785498,5,7,model6_xgb_nolag
num__yield_us10y,0.008231591,5,7,model6_xgb_nolag
num__fx_pct_30d_z,0.00074932387,5,7,model6_xgb_nolag
num__fx_vol_30d_z,0.0021936984,5,7,model6_xgb_nolag
num__oil_brent_pct_30d_z,0.0010326478,5,7,model6_xgb_nolag
num__gdp_growth,0.0121242935,5,7,model6_xgb_nolag
num__gdp_growth_z,0.06481681,5,7,model6_xgb_nolag
num__gdp_per_capita_growth,0.008848353,5,7,model6_xgb_nolag
num__gdp_per_capita_growth_z,0.14737833,5,7,model6_xgb_nolag
num__inflation_cpi_yoy,0.010493547,5,7,model6_xgb_nolag
num__inflation_cpi_yoy_z,0.08149596,5,7,model6_xgb_nolag
num__unemployment_total,0.019597951,5,7,model6_xgb_nolag
num__unemployment_total_z,0.0051240236,5,7,model6_xgb_nolag
num__unemployment_youth,0.011469182,5,7,model6_xgb_nolag
num__unemployment_youth_z,0.013490647,5,7,model6_xgb_nolag
num__unemployment_sa,0.01973292,5,7,model6_xgb_nolag
num__unemployment_sa_z,0.01186783,5,7,model6_xgb_nolag
num__unemployment_rate,0.008780647,5,7,model6_xgb_nolag
num__unemployment_rate_z,0.006158102,5,7,model6_xgb_nolag
num__earnings_monthly,0.012894346,5,7,model6_xgb_nolag
num__earnings_monthly_z,0.00012491611,5,7,model6_xgb_nolag
num__political_stability_est,0.05282775,5,7,model6_xgb_nolag
num__political_stability_est_z,0.013380303,5,7,model6_xgb_nolag
num__voice_accountability_est,0.03839727,5,7,model6_xgb_nolag
num__voice_accountability_est_z,0.0055796327,5,7,model6_xgb_nolag
num__government_effectiveness_est,0.042182103,5,7,model6_xgb_nolag
num__government_effectiveness_est_z,0.15460095,5,7,model6_xgb_nolag
num__rule_of_law_est,0.045570217,5,7,model6_xgb_nolag
num__rule_of_law_est_z,0.02432363,5,7,model6_xgb_nolag
num__fx_pct_30d_x_instability,0.014397034,5,7,model6_xgb_nolag
num__oil_brent_pct_30d_x_inflation,0.001025469,5,7,model6_xgb_nolag
num__economic_stress_index,0.011988191,5,7,model6_xgb_nolag
num__economic_stress_index_z,0.0032994521,5,7,model6_xgb_nolag
num__labour_conflict_index,0.0027009067,5,7,model6_xgb_nolag
num__labour_conflict_index_z,0.0049193483,5,7,model6_xgb_nolag
num__protest_mobilisation_index,0.020528553,5,7,model6_xgb_nolag
num__protest_mobilisation_index_z,0.00179413,5,7,model6_xgb_nolag
num__food_cpi_inflation,0.006963021,5,7,model6_xgb_nolag
num__food_cpi_inflation_z,0.0019673062,5,7,model6_xgb_nolag
num__energy_cpi_inflation,0.0052530216,5,7,model6_xgb_nolag
num__energy_cpi_inflation_z,0.0017464592,5,7,model6_xgb_nolag
num__month_sin,0.0017157253,5,7,model6_xgb_nolag
num__month_cos,0.0008355133,5,7,model6_xgb_nolag
num__fao_food_index_yoy,0.0012468281,5,7,model6_xgb_nolag
num__fao_cereals_index_yoy,0.0018155406,5,7,model6_xgb_nolag
num__fao_oils_index_yoy,0.0041057575,5,7,model6_xgb_nolag
num__fao_food_index_yoy_above90,0.0006707216,5,7,model6_xgb_nolag
num__fao_cereals_index_yoy_above90,0.0030597844,5,7,model6_xgb_nolag
num__fao_cereals_index_yoy_lag1m,0.0018461235,5,7,model6_xgb_nolag
num__fao_cereals_index_yoy_lag3m,0.0018790779,5,7,model6_xgb_nolag
num__fao_cereals_index_yoy_lag6m,0.0020500857,5,7,model6_xgb_nolag
num__fao_food_index_yoy_lag1m,0.0022528935,5,7,model6_xgb_nolag
num__fao_food_index_yoy_lag3m,0.007649172,5,7,model6_xgb_nolag
num__fao_cereals_yoy_x_instability,0.0019242163,5,7,model6_xgb_nolag
num__fao_food_yoy_x_youth_unemp,0.006570677,5,7,model6_xgb_nolag
num__gta_harmful_events,0.0,5,7,model6_xgb_nolag
num__gta_harmful_events_z,0.0062200734,5,7,model6_xgb_nolag
num__gta_liberalising_events,0.0,5,7,model6_xgb_nolag
num__gta_liberalising_events_z,0.00666925,5,7,model6_xgb_nolag
num__gta_30d_count,0.0029002817,5,7,model6_xgb_nolag
num__gta_30d_count_z,0.0011946486,5,7,model6_xgb_nolag
num__gta_90d_count,0.009542374,5,7,model6_xgb_nolag
num__gta_90d_count_z,0.0013207701,5,7,model6_xgb_nolag
num__acled_7d_lag,0.4906465,5,7,model5_income_group
num__acled_28d_lag,0.2859044,5,7,model5_income_group
num__riot_7d_lag,0.006142394,5,7,model5_income_group
num__riot_28d_lag,0.009020204,5,7,model5_income_group
num__violence_7d_lag,0.0,5,7,model5_income_group
num__violence_28d_lag,0.0,5,7,model5_income_group
num__protest_fat_7d_lag,0.0,5,7,model5_income_group
num__protest_fat_28d_lag,0.0,5,7,model5_income_group
num__fx_pct_7d,0.0,5,7,model5_income_group
num__fx_pct_30d,0.0,5,7,model5_income_group
num__fx_pct_90d,0.0027539749,5,7,model5_income_group
num__fx_vol_7d,0.0,5,7,model5_income_group
num__fx_vol_30d,0.0033331173,5,7,model5_income_group
num__oil_brent_pct_14d,0.0,5,7,model5_income_group
num__oil_brent_pct_30d,0.0,5,7,model5_income_group
num__yield_us10y,0.0,5,7,model5_income_group
num__fx_pct_30d_z,0.0,5,7,model5_income_group
num__fx_vol_30d_z,0.0023100362,5,7,model5_income_group
num__oil_brent_pct_30d_z,0.0,5,7,model5_income_group
num__gdp_growth,0.0,5,7,model5_income_group
num__gdp_growth_z,0.0,5,7,model5_income_group
num__gdp_per_capita_growth,0.0,5,7,model5_income_group
num__gdp_per_capita_growth_z,0.0048308726,5,7,model5_income_group
num__inflation_cpi_yoy,0.0,5,7,model5_income_group
num__inflation_cpi_yoy_z,0.009119926,5,7,model5_income_group
num__unemployment_total,0.00039239653,5,7,model5_income_group
num__unemployment_total_z,0.010607682,5,7,model5_income_group
num__unemployment_youth,0.0041822363,5,7,model5_income_group
num__unemployment_youth_z,0.004230955,5,7,model5_income_group
num__unemployment_sa,0.0034174584,5,7,model5_income_group
num__unemployment_sa_z,0.0039950963,5,7,model5_income_group
num__unemployment_rate,0.0043002525,5,7,model5_income_group
num__unemployment_rate_z,0.0030415824,5,7,model5_income_group
num__earnings_monthly,0.0,5,7,model5_income_group
num__earnings_monthly_z,0.0,5,7,model5_income_group
num__political_stability_est,0.0025004628,5,7,model5_income_group
num__political_stability_est_z,0.007515494,5,7,model5_income_group
num__voice_accountability_est,0.0031114365,5,7,model5_income_group
num__voice_accountability_est_z,0.010308647,5,7,model5_income_group
num__government_effectiveness_est,0.0009468792,5,7,model5_income_group
num__government_effectiveness_est_z,0.0083609475,5,7,model5_income_group
num__rule_of_law_est,0.0026310782,5,7,model5_income_group
num__rule_of_law_est_z,0.0053120237,5,7,model5_income_group
num__fx_pct_30d_x_instability,0.0,5,7,model5_income_group
num__oil_brent_pct_30d_x_inflation,0.0,5,7,model5_income_group
num__economic_stress_index,0.0036002416,5,7,model5_income_group
num__economic_stress_index_z,0.0,5,7,model5_income_group
num__labour_conflict_index,0.0,5,7,model5_income_group
num__labour_conflict_index_z,0.0051601836,5,7,model5_income_group
num__protest_mobilisation_index,0.0037424734,5,7,model5_income_group
num__protest_mobilisation_index_z,0.0,5,7,model5_income_group
num__food_cpi_inflation,0.002762286,5,7,model5_income_group
num__food_cpi_inflation_z,0.0057505043,5,7,model5_income_group
num__energy_cpi_inflation,0.00088094786,5,7,model5_income_group
num__energy_cpi_inflation_z,0.0055336123,5,7,model5_income_group
num__month_sin,0.0038480957,5,7,model5_income_group
num__month_cos,0.003722873,5,7,model5_income_group
num__fao_food_index_yoy,0.008980455,5,7,model5_income_group
num__fao_cereals_index_yoy,0.0,5,7,model5_income_group
num__fao_oils_index_yoy,0.009644881,5,7,model5_income_group
num__fao_food_index_yoy_above90,0.0,5,7,model5_income_group
num__fao_cereals_index_yoy_above90,0.0,5,7,model5_income_group
num__fao_cereals_index_yoy_lag1m,0.004844956,5,7,model5_income_group
num__fao_cereals_index_yoy_lag3m,0.0030602177,5,7,model5_income_group
num__fao_cereals_index_yoy_lag6m,0.006535278,5,7,model5_income_group
num__fao_food_index_yoy_lag1m,0.004684082,5,7,model5_income_group
num__fao_food_index_yoy_lag3m,0.0037234263,5,7,model5_income_group
num__fao_cereals_yoy_x_instability,0.0031521977,5,7,model5_income_group
num__fao_food_yoy_x_youth_unemp,0.0090940315,5,7,model5_income_group
