url,source_title,llm_disruption_type,expert_disruption_type,expert_probability,disruption_type,classification_source,event_date,publish_date,location_name,duration_hours,extras,confidence
https://www.thenews.com.pk/print/1267786-russia-central-asian-countries-want-to-trade-through-pakistani-ports-minister,"Russia, Central Asian countries want to trade through Pakistani ports: minister",unknown,country_relations,0.960878771117842,country_relations,expert,2025-01-02,2025-01-01T19:00:00+00:00,,,{},0.0
https://www.manchestereveningnews.co.uk/news/greater-manchester-news/blocked-drains-were-not-cause-30697998,"Blocked drains were NOT the cause of Manchester flooding, council leader says",flood,flood,0.9736370731882537,flood,expert,2025-01-02,2025-01-02T18:08:39+00:00,Greater Manchester,,{'rainfall_intensity': 'torrential'},0.9
https://aninews.in/news/national/general-news/why-cant-we-protest-in-gandhi-maidan-prashant-kishor-after-bpsc-protesters-told-to-shift-venue20250103015648/,,protests,protests,0.979258287805274,protests,expert,2025-01-03,2025-01-02T20:26:48.762203+00:00,"Gandhi Maidan, Patna, Bihar, India",,{'duration': 'indefinite'},0.9
https://www.oneindia.com/india/bjym-leader-arrested-up-workers-protest-011-4032111.html,,unknown,protests,0.9484914313158898,protests,expert,2025-01-02,2025-01-02,,,{},0.0
https://matangitonga.to/2025/01/03/tropical-disturbance-td02f-no-longer-threat-tonga,Tropical Disturbance TD02F no longer a threat to Tonga,unknown,cyclone_hurricane,0.959016105018092,cyclone_hurricane,expert,2025-01-02,2025-01-02T21:04:20+00:00,,,{},0.0
https://www.newsweek.com/china-news-ships-carrying-autocannons-trouble-us-ally-japan-2008407,,unknown,country_relations,0.9123739299537574,country_relations,expert,2025-01-02,2025-01-02,,,{},0.0
https://www.chathamdailynews.ca/news/oilpatch-wary-ottawa-provinces-threaten-energy-exports-retaliation-trump-tariffs,,tariffs,tariffs,0.991201393625657,tariffs,expert,2025-01-02,2025-01-02T11:00:59+00:00,Canada–United States,,{'tariff_rate': 25},0.85
https://eturbonews.com/hurricane-dorian-and-the-islands-of-the-bahamas/,,unknown,cyclone_hurricane,0.918354536576469,cyclone_hurricane,expert,2025-01-02,2025-01-02,,,{},0.0
https://www.thestar.com.my/news/nation/2025/01/02/kedah-floods-rm500-aid-for-affected-households-including-non-evacuees,"Kedah floods: RM500 aid for affected households, including non-evacuees",flood,flood,0.9523204894842102,flood,expert,2025-01-02,2025-01-02T16:24:00+00:00,"Kedah, Malaysia",,{},0.9
https://calgaryherald.com:443/news/local-news/calgary-police-spent-2-5-million-on-protest-enforcement-in-past-two-years-gears-up-for-g7,,protests,protests,0.9847276458100448,protests,expert,2025-01-02,2025-01-02T20:08:42+00:00,"Calgary, Alberta",,{'number_participants': 2000},0.8
https://www.eurasiareview.com/02012025-the-geopolitical-tug-of-war-strategic-showdown-in-indian-oceans-maritime-arena-oped/,,unknown,country_relations,0.8476793588575244,country_relations,expert,2025-01-02,2025-01-02,,,{},0.0
https://www.bostonglobe.com/2025/01/02/metro/ri-small-businesses-tariff-goods-mexico-canada-china/,How tariffs could hurt small businesses in New England,tariffs,tariffs,0.9687400241254952,tariffs,expert,2025-01-20,2025-01-02T12:42:29.250000+00:00,"New England, USA",,"{'tariff_rate': {'Mexico_and_Canada_percent': 25, 'China_percent': 10, 'BRICS_percent': 100}}",0.8
https://www.texasstandard.org/stories/trump-tariffs-mexico-canada-texas-economy-prices/,What could tariffs on Mexico and Canada mean for Texas’ economy and consumers?,tariffs,tariffs,0.9941092614100456,tariffs,expert,2025-01-02,2025-01-02,"United States (tariffs on Mexico and Canada, affecting Texas)",,"{'tariff_rate': {'Canada': 25, 'Mexico': 25, 'China': 10}, 'affected_trade_value': 445000000000}",0.9
https://www.lusakatimes.com/2025/01/02/zambia-national-service-steps-up-in-national-flood-mitigation-efforts/,Zambia : Zambia National Service Steps Up In National Flood Mitigation Efforts,unknown,flood,0.921700198918708,flood,expert,2025-01-02,2025-01-02T02:21:21+00:00,,,{},0.0
https://www.fenlandcitizen.co.uk/news/workers-at-second-factory-set-to-go-on-strike-9398452/,Factory workers in Long Sutton and Wisbech set to go on strike,labour_strike,labour_strike,0.9888571738240582,labour_strike,expert,2025-01-02,2025-01-02T14:35:22+00:00,"Long Sutton and Wisbech (South Holland), England, UK",,"{'wage_growth': {'previous_offer_min_percent': 4, 'previous_offer_max_percent': 7, 'current_offer_percent': 3}}",0.9
https://www.wect.com/2025/01/02/over-200-flood-reduction-projects-begin-2025/,Over 200 flood reduction projects to begin in 2025,unknown,flood,0.8955739739446109,flood,expert,2025-01-02,2025-01-02T20:57:33.763000+00:00,,,{},0.0
https://www.yahoo.com/news/flooding-greater-manchester-leads-hundreds-163121870.html,Flooding in Greater Manchester leads to hundreds of evacuations,flood,flood,0.93837259096699,flood,expert,2025-01-01,2025-01-02T16:31:21+00:00,"Greater Manchester, England",,{},0.9
https://www.manchestereveningnews.co.uk/news/uk-news/emergency-services-stand-down-major-30696351,Emergency services stand down major incident after catastrophic New Year floods,flood,flood,0.9779632396380268,flood,expert,2025-01-02,2025-01-02T14:33:32+00:00,"Greater Manchester, UK",36.0,{'river_discharge': 'River Tame burst its banks'},0.9
https://www.thailand-business-news.com/china/184380-2025-trade-risks-how-does-a-us-china-trade-war-will-impact-other-markets,,unknown,tariffs,0.8412958693687047,tariffs,expert,2025-01-02,2025-01-02,,,{},0.0
https://www.leaderlive.co.uk/news/24827942.flood-alerts-place-across-wrexham-flintshire/,Flood alerts in place across Wrexham and Flintshire,flood,flood,0.995771997963358,flood,expert,2025-01-02,2025-01-02T08:01:50+00:00,"Wrexham and Flintshire (north Wales), River Dee communities including Bangor on Dee",,"{'rainfall_intensity': 'heavy', 'river_discharge': 'river levels are rising'}",0.9
https://www.kyivpost.com/post/44827,Polish Agricultural Orgs Set to Protest Again,protests,protests,0.9633588997841716,protests,expert,2025-01-02,2025-01-02T18:31:32+00:00,border crossings with Ukraine,,{'duration': 'February–April 2024'},0.9
https://www.islamicinvitationturkey.com/al-aqsa-storm-operation-alters-regional-landscape-velayati/,,unknown,cyclone_hurricane,0.8110859712446379,cyclone_hurricane,expert,2025-01-02,2025-01-02,,,{},0.0
https://www.hawaiinewsnow.com/2025/01/02/wilcox-medical-center-nurses-vote-strike-claiming-unfair-labor-practices/,"Wilcox Medical Center nurses to hold 3-day strike, claiming unfair labor practices",labour_strike,labour_strike,0.9611283839114234,labour_strike,expert,2025-01-14,2025-01-02T16:39:01.652000+00:00,"Wilcox Medical Center, Lihue, Kauai, Hawaii",72.0,"{'strike_vote_result': {'percent_for': 'more than 76%', 'voters_total': 159}}",0.9
https://www.irishexaminer.com/world/arid-41546275.html,What we know about vehicle attack in New Orleans that killed at least 15,unknown,drought,0.8318844573139021,drought,expert,2025-01-02,2025-01-01T23:36:00+00:00,,,{},0.0
https://www.express.co.uk/news/uk/1995199/uk-weather-live-heavy-flooding-ice,Heavy flooding and ice hit UK as 43 areas still on high alert,flood,flood,0.988332996251214,flood,expert,2025-01-02,2025-01-02T09:27:00+00:00,"Greater Manchester (Stockport/Didsbury/Manchester), England, UK",,"{'rainfall_intensity': {'Marsden_mm_total': 101.2, 'Capel_Curig_mm_total': 101.2}, 'rainfall_anomaly': ""almost a month's worth of rain within 48 hours; Marsden 101.2mm compared with West Yorkshire January average 85.1mm"", 'river_discharge': 'peaked water levels for Lower River Wharfe and Lower River Ure (at risk of flooding)'}",0.9
https://calgarysun.com/news/local-news/calgary-police-spent-2-5-million-on-protest-enforcement-in-past-two-years-gears-up-for-g7,,protests,protests,0.9847589234487832,protests,expert,2025-01-02,2025-01-02T20:08:42+00:00,"Calgary, Alberta (Municipal Plaza and 17th Avenue S.W.)",,"{'number_participants': 'more than 2,000', 'duration': 'weekly during late 2023 into 2024'}",0.9
https://www.bignewsnetwork.com/news/274907171/we-will-protest-against-bsf-if-they-facilitate-militants-to-disrupt-state-west-bengal-cm,,unknown,protests,0.8000085761579363,protests,expert,2025-01-02,2025-01-02,,,{},0.0
https://www.freepressjournal.in/mumbai/mumbai-protests-erupt-as-5000-mu-engineering-students-face-delays-in-re-evaluation-results,"Mumbai: Protests Erupt As 5,000 MU Engineering Students Face Delays In Re-Evaluation Results",protests,protests,0.8883071387881671,protests,expert,2025-01-02,2025-01-03T00:26:38+00:00,"Kalina campus, University of Mumbai, Mumbai, India",,{},0.8
https://www.just-style.com/features/should-mexico-reconsider-its-new-higher-apparel-tariffs/,Should Mexico reconsider its new higher apparel tariffs?,tariffs,tariffs,0.8266555055039719,tariffs,expert,2025-01-02,2025-01-02T12:14:35+00:00,Mexico,,{'tariff_rate': 35},0.9
https://www.heraldscotland.com/news/24823212.scotch-whisky-chiefs-express-fears-damaging-us-policy/,Scotch whisky chiefs express fears over 'damaging' US policy,tariffs,tariffs,0.8865466397070682,tariffs,expert,2025-01-02,2025-01-02T04:31:00+00:00,United States,,"{'tariff_rate': 25, 'affected_trade_value': 600000000}",0.9
https://aninews.in/news/national/general-news/bpsc-aspirants-continue-their-protest-in-patna-amid-cold-weather20250101233111/,,protests,protests,0.8225845327409742,protests,expert,2025-01-01,2025-01-01T18:01:11.740812+00:00,"Patna, Bihar, India",,{},0.9
https://www.dw.com/en/germany-cdus-merz-wants-positive-trump-trade-approach/a-71199987,Germany: CDU's Merz wants 'positive' Trump trade approach,tariffs,tariffs,0.8864710809860826,tariffs,expert,2025-01-20,2025-01-02T10:36:19.437000+00:00,United States - Germany (bilateral trade),,{},0.7
https://athens-times.com/china-2024-was-the-hottest-year-for-the-country-for-decades/,,unknown,extreme_heat,0.7984752060034445,extreme_heat,expert,2025-01-02,2025-01-02,,,{},0.0
https://www.dailyherald.com/20250101/nation-and-world/protesters-in-syria-demand-justice-for-disappeared-activists-and-accountability-from-all-factions/,,unknown,protests,0.7942483315054416,protests,expert,2025-01-02,2025-01-01T00:00:00+00:00,,,{},0.0
https://www.thenews.com.pk/latest/1267880-us-defence-firms-sanctioned-by-china-over-arms-sales-to-taiwan,US defence firms sanctioned by China over arms sales to Taiwan,trade_embargo,trade_embargo,0.8008264074883484,trade_embargo,expert,2025-01-02,2025-01-02T12:45:00+00:00,China,,{'sanction_count': 10},0.9
https://pakobserver.net/issi-holds-roundtable-on-pakistan-china-relations/,,unknown,country_relations,0.7931730065747773,country_relations,expert,2025-01-02,2025-01-02,,,{},0.0
https://www.globalsecurity.org/military/library/news/2025/01/mil-250101-irna02.htm,Yemen warns US aircraft carrier presence in Red Sea: Report,country_relations,country_relations,0.800062088232788,country_relations,expert,2025-01-01,2025-01-02,Red Sea and Bab al-Mandab Strait,,{'countries_involved': 3},0.8
https://timesca.com/uzbek-products-to-reach-europe-and-africa-through-turkish-port/,Uzbek Products to Reach Europe and Africa Through Turkish Port,unknown,country_relations,0.7861738825960755,country_relations,expert,2025-01-02,2025-01-02T11:27:16+00:00,,,{},0.0
https://eastasiaforum.org/2025/01/02/chinas-silence-over-russia-north-korea-ties-an-opportunity-for-the-us/,China’s silence over Russia–North Korea ties an opportunity for the US,country_relations,country_relations,0.8267979316733545,country_relations,expert,2025-01-02,2025-01-01T23:00:00+00:00,Kursk region,,"{'countries_involved': ['North Korea', 'Russia', 'Ukraine']}",0.9
https://www.algemeiner.com/2025/01/02/china-helping-houthis-obtain-weapons-unmolested-red-sea-passage/,China Helping Houthis Obtain Weapons for Unmolested Red Sea Passage,country_relations,country_relations,0.9057406204064432,country_relations,expert,2025-01-02,2025-01-02T00:00:00+00:00,Red Sea,,"{'countries_involved': ['China', 'Yemen (Houthis)', 'United States', 'Israel', 'Iran', 'Persian Gulf states']}",0.8
https://www.theage.com.au/business/markets/trump-hates-china-more-mexicans-bet-that-trump-is-bluffing-on-tariffs-20250102-p5l1od.html,‘Trump hates China more’: Mexicans bet that Trump is bluffing on tariffs,tariffs,tariffs,0.8392476432754858,tariffs,expert,2025-01-02,2025-01-02T01:17:01+00:00,United States (imports from Mexico and Canada),,"{'tariff_rate': [25, 200]}",0.85
https://dailytimes.com.pk/1252924/clear-roads-or-face-strict-action-sindh-govt-warns-protesters/,"Clear roads or face strict action, Sindh govt warns protesters",protests,protests,0.9085249405553864,protests,expert,2025-01-02,2025-01-02T07:53:46+00:00,Karachi,,"{'number_arrested_detained': 19, 'number_injured': 8}",0.9
https://710keel.com/ixp/184/p/polar-vortex-kick-off-2025/,Polar Vortex or Tornadoes to Kick Off 2025 in Shreveport,unknown,cyclone_hurricane,0.7812732535415391,cyclone_hurricane,expert,2025-01-02,2025-01-02T13:50:21+00:00,,,{},0.0
https://www.theguardian.com/uk-news/2025/jan/02/cannot-stress-enough-how-proud-i-am-how-greater-manchester-came-together-to-tackle-floods,‘Cannot stress enough how proud I am’: how Greater Manchester came together to tackle floods,flood,flood,0.7888786708789333,flood,expert,2025-01-01,2025-01-02T17:02:33+00:00,Greater Manchester,,{},0.9
https://english.aawsat.com/arab-world/5097232-11-years-syria-protesters-demand-answers-abducted-activists,"11 Years on, Syria Protesters Demand Answers on Abducted Activists",unknown,protests,0.7858144277779778,protests,expert,2025-01-02,2025-01-02,,,{},0.0
https://www.brisbanetimes.com.au/business/markets/trump-hates-china-more-mexicans-bet-that-trump-is-bluffing-on-tariffs-20250102-p5l1od.html,‘Trump hates China more’: Mexicans bet that Trump is bluffing on tariffs,tariffs,tariffs,0.8392476432754858,tariffs,expert,2024-01-03,2025-01-02T01:17:01+00:00,United States (imports from Mexico and Canada),,"{'tariff_rate': [25, 200]}",0.9
https://www.thenews.com.pk/print/1268095-china-says-2024-was-its-hottest-year-on-record,China says 2024 was its hottest year on record,extreme_heat,extreme_heat,0.7913825497075908,extreme_heat,expert,2024-01-01,2025-01-02T19:00:00+00:00,China,,{'temperature_anomaly': 1.03},0.9
https://www.cbsnews.com/news/china-trump-tariffs/,China targets dozens of U.S. companies ahead of anticipated Trump tariffs,trade_embargo,tariffs,0.7867322858775567,tariffs,expert,2024-12-03,2025-01-02T21:21:03+00:00,China,,{'sanction_count': 28},0.9
https://egc.yale.edu/news/241217/development-dialogue-how-can-emerging-economies-break-free-sidelines-global-trade,Development Dialogues: How can emerging economies break free from the sidelines of global trade?,tariffs,tariffs,0.777774892862656,tariffs,expert,2025-01-02,2025-01-02,United States,,{'affected_trade_value': 450000000000},0.9
https://www.hindustantimes.com/world-news/india-provides-500-000-as-aid-to-quake-hit-pacific-island-state-vanuatu-101735814258988.html,,earthquake,earthquake,0.7775014177355534,earthquake,expert,2025-01-02,2025-01-02T10:37:38+00:00,"Port Vila, Vanuatu",,{'max_magnitude': 7.3},0.9
https://menafn.com/1109048654/Never-Directed-To-End-DallewalS-Hunger-Strike-SC-On-Farmers-Protest,Never Directed To End Dallewal’S Hunger Strike: SC On Farmers’ Protest,protests,protests,0.8001874371128446,protests,expert,2025-01-02,2025-01-02,"Khanauri (Punjab-Haryana border), India",,{'number_participants': 1},0.8
https://www.the-star.co.ke/news/2025-01-02-crisis-looms-as-lecturers-threaten-to-strike-yet-again,Crisis looms as lecturers threaten to strike yet again,labour_strike,protests,0.7791659205968458,protests,expert,2025-01-16,2025-01-02T00:00:00+00:00,Kenya (public universities),,{},0.9
https://www.thedailystar.net/campus/news/ulab-students-stage-protests-demanding-vcs-resignation-3790216,ULAB students stage protests demanding VC’s resignation,protests,protests,0.8144205258831413,protests,expert,2024-01-01,2025-01-02,University of Liberal Arts (ULAB) campus,7.3333333333,{'duration': 7.3333333333},0.9
https://www.dailypioneer.com/2025/columnists/india-s-new-trade-paradigm-with-the-us.html,,unknown,tariffs,0.7550113424395454,tariffs,expert,2025-01-02,2025-01-02,,,{},0.0
https://www.urdupoint.com/en/pakistan/pak-navy-ships-visit-iranian-port-bandar-abba-1902797.html,,unknown,country_relations,0.7541647417610655,country_relations,expert,2025-01-02,2025-01-02,,,{},0.0
https://www.tribuneindia.com/news/j-k/weeklong-shutdown-in-katra-ends-as-admn-agrees-to-put-off-ropeway-work/,Weeklong shutdown in Katra ends as admn agrees to put off ropeway work,protests,protests,0.8027632688612215,protests,expert,2025-01-02,2025-01-01T22:15:08+00:00,"Katra, Jammu and Kashmir, India",168.0,"{'duration': 7, 'number_arrested_detained': 18}",0.9
https://aninews.in/news/national/general-news/we-will-protest-against-bsf-if-they-facilitate-militants-to-disrupt-state-west-bengal-cm20250102142253/,,unknown,protests,0.7723106524029872,protests,expert,2025-01-02,2025-01-02T08:52:53.644231+00:00,,,{},0.0
https://www.bignewsnetwork.com/news/274907748/major-us-non-nato-ally-in-africa-seeks-direct-flights-with-moscow,,unknown,country_relations,0.7544204379335568,country_relations,expert,2025-01-02,2025-01-02,,,{},0.0
h The Afghan Taliban Is On A Collision Course | Opinion News - News18,,unknown,country_relations,0.7529574875780856,country_relations,expert,,,,,{},0.0
https://www.msnbc.com/the-reidout/reidout-blog/russia-iran-hacking-2024-election-treasury-rcna186032,Biden administration sanctions Russian and Iranian groups that interfered in November election,trade_embargo,country_relations,0.7709489047713418,country_relations,expert,2025-01-02,2025-01-02T20:42:17+00:00,Russia and Iran,,{'sanction_count': 2},0.8
https://worldcrunch.com/world-affairs/kurdish-turkey-and-syria,,unknown,country_relations,0.7217376919550184,country_relations,expert,2025-01-02,2025-01-02,,,{},0.0
https://www.tribuneindia.com/news/punjab/centre-trying-to-bring-back-revoked-farm-laws-punjab-cm-mann/,Centre trying to 'bring back' revoked farm laws: Punjab CM Mann,protests,protests,0.7985833199440123,protests,expert,2025-01-02,2025-01-02T13:18:40+00:00,Shambhu and Khanauri border points (Punjab-Haryana),,"{'duration': 38, 'number_of_regions_involved': 2}",0.8
https://www.yahoo.com/news/nato-fighter-jets-intercept-russian-110218291.html,NATO fighter jets intercept Russian aircraft twice over Baltic Sea this week,country_relations,country_relations,0.7665948109337506,country_relations,expert,2025-01-02,2025-01-02T11:02:18+00:00,Baltic Sea,,"{'countries_involved': ['Russia', 'NATO', 'Netherlands', 'Finland', 'Sweden', 'Lithuania']}",0.8
https://www.iol.co.za/news/world/china-slaps-dual-use-export-ban-on-us-corporations-1e5e5785-c658-4f58-84b4-a4a986aa6b2c,,trade_embargo,trade_embargo,0.7593650232712879,trade_embargo,expert,2025-01-02,2025-01-02,China,,{},0.8
https://www.dailyexcelsior.com/talibani-frankenstein-pakistan-created-is-at-its-throat/,Talibani Frankenstein Pakistan Created is at its Throat,country_relations,country_relations,0.7747944693234461,country_relations,expert,2025-01-02,2025-01-01T22:40:35+00:00,"Paktika province, eastern Afghanistan",,"{'casualties': 46, 'countries_involved': ['Pakistan', 'Afghanistan']}",0.8
https://www.yahoo.com/news/polish-farmers-protest-ukrainian-imports-144815700.html,"Polish farmers to protest Ukrainian imports, EU policies, in Warsaw on Jan. 3",protests,protests,0.7525926165152297,protests,expert,2025-01-02,2025-01-02T14:48:15+00:00,"Warsaw, Poland",,{},0.85
https://wcti12.com/news/local/nc-communities-to-see-flood-relief-as-more-than-200-projects-slated-for-launch,NC communities to see flood relief as more than 200 projects slated for launch,unknown,flood,0.7204678367325117,flood,expert,2025-01-02,2025-01-02T20:51:29+00:00,,,{},0.0
https://www.manchestereveningnews.co.uk/news/greater-manchester-news/river-mersey-embankment-swept-away-30698686,River Mersey embankment swept away before hundreds rescued in severe Didsbury floods,flood,flood,0.7754250335879342,flood,expert,2025-01-02,2025-01-02T22:12:22+00:00,"Didsbury, Greater Manchester",,{'river_discharge': 'River Mersey reached its highest levels in 66 years'},0.9
https://euroweeklynews.com/2025/01/02/san-javier-residents-rally-against-biogas-plant-proposal/,,protests,protests,0.7246600259752353,protests,expert,2024-12-29,2025-01-02T12:20:12+00:00,"Santiago de la Ribera (El Mirador), San Javier, Murcia, Spain",,{},0.9
https://www.hellenicshippingnews.com/collision-between-singapore-flagged-and-japan-flagged-bulk-carriers-in-the-changjiang-river-china/,"Collision between Singapore-flagged and Japan-flagged Bulk Carriers in the Changjiang River, China",unknown,country_relations,0.740370591334816,country_relations,expert,2024-12-30,2025-01-02,"Changjiang River, China",,{},0.8
https://woodallscm.com/recovery-efforts-underway-at-texas-park-impacted-by-tornado/,,unknown,cyclone_hurricane,0.7227865566272207,cyclone_hurricane,expert,2025-01-02,2025-01-02,,,{},0.0
https://www.philstar.com/opinion/2025/01/03/2411504/editorial-social-injustice,EDITORIAL - Social injustice,unknown,tariffs,0.7740858645600219,tariffs,expert,2024-12-19,2025-01-02T16:00:00+00:00,Philippine municipal waters (within 15 km of shore),,{},0.8
https://www.freepressjournal.in/analysis/taliban-pakistans-counter-airstrikes-may-reshape-volatile-and-unpredictable-political-scenario-in-both-fragile-countries-in-2025,Taliban & Pakistan's Counter Airstrikes May Reshape Volatile And Unpredictable Political Scenario In Both Fragile Countries In 2025,country_relations,country_relations,0.7659678426510788,country_relations,expert,2025-01-02,2025-01-02T03:49:54+00:00,Durand Line (Pakistan-Afghanistan border),,"{'casualties': 19, 'countries_involved': ['Pakistan', 'Afghanistan']}",0.8
https://www.thedailystar.net/news/asia/china/news/taiwan-arms-sales-china-imposes-sanctions-10-us-defence-firms-3790756,Taiwan arms sales: China imposes sanctions on 10 US defence firms,trade_embargo,country_relations,0.7391146461854069,country_relations,expert,2025-01-02,2025-01-02,China,,{'sanction_count': 10},0.9
https://www.spacewar.com/afp/250102103632.t0ns951d.html,China slaps sanctions on US firms over Taiwan arms sales,trade_embargo,trade_embargo,0.7761280908858532,trade_embargo,expert,2025-01-02,2025-01-02,China,,{'sanction_count': 10},0.9
https://hallmarknews.com/obi-protests-exclusion-of-north-central-from-regional-commission-budget/,,unknown,protests,0.7147940039189522,protests,expert,2025-01-02,2025-01-02,,,{},0.0
https://www.straitstimes.com/asia/east-asia/china-slaps-sanctions-on-us-firms-over-taiwan-arms-sales,China slaps sanctions on US firms over Taiwan arms sales,trade_embargo,country_relations,0.7567732245966774,country_relations,expert,2025-01-02,2025-01-02T11:01:00+00:00,China,,{'sanction_count': 10},0.9
https://www.globalsecurity.org/wmd/library/news/taiwan/2025/taiwan-250101-voa01.htm,Taiwan's president says Beijing remains the obstacle for resuming cross-strait exchanges,country_relations,country_relations,0.756810804143693,country_relations,expert,2025-01-01,2025-01-02,Taiwan,,"{'countries_involved': ['China', 'Taiwan']}",0.8
https://www.rozanaspokesman.com/news/punjab/020125/punjab-cm-bhagwant-mann-blames-centre-for-farmers-protests-alleges-m.html,Punjab CM Bhagwant Mann Blames Centre for Farmers' Protests; Alleges Move to Dismantle Mandikaran,protests,protests,0.7621397349554092,protests,expert,2025-01-02,2025-01-02T16:55:00+00:00,"Punjab, India",,{},0.9
https://www.staradvertiser.com/2025/01/02/hawaii-news/council-oks-settlement-in-portlock-flooding-lawsuit/,Honolulu City Council OKs settlement in Portlock flooding lawsuit,flood,flood,0.7059617369318113,flood,expert,2021-12-06,2025-01-02T10:05:00+00:00,"Portlock, Hawaii Kai, Oahu, Hawaii",,{},0.9
"http://manninglive.com/stories/top-10-stories-from-2024-6-barrineau-public-utilities-secures-1-million-infrastructure-grant,121832",,unknown,flood,0.7037744380376499,flood,expert,2025-01-02,2025-01-02T18:48:51+00:00,,,{},0.0
https://eturbonews.com/kenya-airways-gets-anti-strike-court-order-union-strike-averted/,,unknown,labour_strike,0.7066565564224465,labour_strike,expert,2025-01-02,2025-01-02,,,{},0.0
https://www.theweek.in/news/india/2025/01/02/farmers-protest-never-intended-to-break-dallewal-s-fast-says-sc-raps-punjab-govt-for-misrepresenting-directions.html,"Farmers’ protest: ‘Never intended to break Dallewal’s fast’, says SC; raps Punjab govt for misrepresenting directions",protests,protests,0.7414350186085545,protests,expert,2025-01-02,2025-01-02T10:32:06+00:00,Khanouri border,,{'duration': 'since November'},0.8
https://www.yahoo.com/news/nato-working-reroute-data-space-081501523.html,"NATO is working to reroute data through space, fearing Russia could slice undersea internet cables",country_relations,country_relations,0.7154235605724357,country_relations,expert,2025-01-02,2025-01-03T16:29:01+00:00,Baltic Sea,,"{'countries_involved': ['Russia', 'Finland', 'Western countries']}",0.85
https://www.fijivillage.com/news/More-rain-expected-this-weekend-as-Tropical-Disturbance-02F-lies-500km-west-north-west-of-Nadi-x8fr45/,Heavy rain expected across Fiji as Tropical Disturbance 02F slowly progresses,cyclone_hurricane,cyclone_hurricane,0.7031755378686609,cyclone_hurricane,expert,2025-01-02,2025-01-02,"Viti Levu, Northern Division, Yasawa and Mamanuca Groups, Fiji",,{},0.9
https://wrrv.com/ixp/854/p/polar-vortex-bringing-freezing-cold-stormy-weather-to-new-york-state/,"Polar Vortex Bringing Freezing Cold, Stormy Weather To New York",unknown,cyclone_hurricane,0.6682135677084377,cyclone_hurricane,expert,2025-01-02,2025-01-02T13:00:23+00:00,,,{},0.0
https://www.livelaw.in/top-stories/farmers-protest-your-attitude-is-there-should-be-no-reconciliation-supreme-court-pulls-up-punjab-govt-for-not-shifting-dallewal-to-hospital-279796,Farmers Protest | 'Your Attitude Is There Should Be No Reconciliation' : Supreme Court Pulls Up Punjab Govt For Not Shifting Dallewal To Hospital,protests,protests,0.7083153407692213,protests,expert,2025-01-02,2025-01-02T06:59:30+00:00,"Punjab, India",,{},0.8
https://asia.nikkei.com/Politics/International-relations/Taiwan-tensions/Taiwan-reports-first-Chinese-combat-patrol-of-2025,,unknown,country_relations,0.6556092136898931,country_relations,expert,2025-01-02,2025-01-02,,,{},0.0
