globaleventid,sqldate,ingest_time,eventcode,eventbasecode,eventrootcode,quadclass,numentions,numsources,numarticles,avgtone,actiongeo_fullname,actiongeo_countrycode,actiongeo_adm1code,actiongeo_adm2code,actiongeo_lat,actiongeo_lon,actiongeo_featureid,dateadded,sourceurl
1151800688,20240109,20240116000000,110,110,11,3,4,1,4,-3.40356564019449,"Boise, Idaho, United States",US,USID,ID001,43.6135,-116.203,400590,20240116000000,https://www.idahopress.com/news/local/boise-school-district-trustee-tackled-while-protesting-at-desantis-campaign-event/article_e6cb79aa-b3d0-11ee-a903-23ac1eb3ca9e.html
1151800690,20240116,20240116000000,043,043,04,1,10,1,10,3.79746835443038,South Africa,SF,SF,,-30,26,SF,20240116000000,https://www.timeslive.co.za/motoring/news/2024-01-15-these-are-the-most-popular-land-rover-defender-accessories-fitted-in-south-africa/
1151800691,20240116,20240116000000,036,036,03,1,6,1,6,3.56652949245542,"Wayville, South Australia, Australia",AS,AS05,5316,-34.95,138.583,-1608495,20240116000000,https://www.maitlandmercury.com.au/story/8487406/groovin-the-moo-heads-to-newcastle/?cs=7612
1151800694,20240116,20240116000000,042,042,04,1,4,1,4,2.97619047619048,Australia,AS,AS,,-25,135,AS,20240116000000,https://www.couriermail.com.au/entertainment/awards/emmys/all-the-best-looks-from-the-2022-emmy-awards-red-carpet/news-story/080816b280ee28d362ebd172e787445f?nk=d3107c2fa4ec66326c8fe3774da1c77b-1705362409
1151800695,20240116,20240116000000,043,043,04,1,2,1,2,2.42990654205608,"Milparinka, New South Wales, Australia",AS,AS02,5096,-29.7333,141.883,-1587711,20240116000000,https://www.maitlandmercury.com.au/story/8451520/explore-the-outback-on-a-fully-escorted-tour/?cs=5635
1151800697,20240116,20240116000000,190,190,19,4,8,1,8,-6.73758865248227,"Adelaide, South Australia, Australia",AS,AS05,5256,-34.9333,138.6,-1555188,20240116000000,https://www.abc.net.au/news/2024-01-16/man-killed-and-woman-injured-in-retirement-village-fire/103323192
1151800698,20240116,20240116000000,040,040,04,1,10,1,10,-1.17370892018779,Australia,AS,AS,,-25,135,AS,20240116000000,https://www.maitlandmercury.com.au/story/8487438/albanese-urges-good-faith-talks-to-end-port-dispute/
1151800699,20240116,20240116000000,010,010,01,1,9,3,9,-3.003003003003,"Tokyo, Tokyo, Japan",JA,JA40,36340,35.685,139.751,-246227,20240116000000,https://www.meadvilletribune.com/ground-collision-of-two-boeing-planes-in-chicago-sparks-faa-investigation/article_e13bf444-ee1b-53f6-a72a-9e9407b7b003.html
1151800700,20240116,20240116000000,010,010,01,1,10,2,10,-5.78464334393458,"Dallas, Texas, United States",US,USTX,TX113,32.7831,-96.8067,1380944,20240116000000,https://www.channel3000.com/news/money/southwest-cancels-more-than-700-flights-blaming-weather/article_0d2b3234-559d-5a9e-af26-23497e35ac0b.html
1151800701,20240116,20240116000000,010,010,01,1,10,2,10,-5.96945720135008,"Dallas Fort Worth International Airport, Texas, United States",US,USTX,,32.896,-97.0372,1386500,20240116000000,https://finance.yahoo.com/news/southwest-cancels-more-700-flights-212000152.html
1151800703,20240116,20240116000000,036,036,03,1,15,2,15,0.318570318570324,,,,,,,,20240116000000,https://www.tippmidwestradio.com/2024/01/15/tipp-town-tidy-towns-group-to-hold-open-meeting-tonight/
1151800704,20240116,20240116000000,036,036,03,1,6,1,6,0.45045045045045,Sweden,SW,SW,,62,15,SW,20240116000000,https://finance.yahoo.com/news/shell-investors-unite-activist-group-213000941.html
1151800705,20240116,20240116000000,040,040,04,1,10,1,10,-0.11961722488038,"Gaode, Guangxi, China",CH,CH16,13053,21.5,109.15,-1906234,20240116000000,https://www.chinamoneynetwork.com/2024/01/16/bytedances-interest-in-acquiring-ele-me-and-why-alibaba-might-be-reluctant-to-sell
1151800707,20240116,20240116000000,042,042,04,1,5,1,5,-5.93548387096774,"Dallas Fort Worth International Airport, Texas, United States",US,USTX,,32.896,-97.0372,1386500,20240116000000,https://www.channel3000.com/news/national-and-world-news/southwest-cancels-more-than-700-flights-blaming-weather/article_36579e2f-ac3b-592a-bde1-af1a44c52fd3.html
1151800709,20240116,20240116000000,042,042,04,1,5,1,5,0,"Minnesota, United States",US,USMN,,45.7326,-93.9196,MN,20240116000000,https://www.al.com/advice/2024/01/ask-amy-how-should-i-respond-to-a-regift-from-social-snobs.html
1151800710,20240116,20240116000000,043,043,04,1,2,1,2,0.364963503649635,Russia,RS,RS,,60,100,RS,20240116000000,https://www.fox35orlando.com/news/axiom-space-prepares-1st-launch-all-european-crew
1151800713,20240116,20240116000000,112,112,11,3,10,1,10,-5.26695526695527,Russia,RS,RS,,60,100,RS,20240116000000,https://techxplore.com/news/2024-01-qa-killer-robots.html
1151800715,20240116,20240116000000,020,020,02,1,2,1,2,-0.17182130584193,"Ottawa, Ontario, Canada",CA,CA08,12755,45.4167,-75.7,-570760,20240116000000,https://windsorstar.com:443/news/local-news/windsor-disappointed-by-bridge-blockade-cost-shortfall-seeks-new-huron-church-funding-options
1151800716,20240116,20240116000000,040,040,04,1,4,1,4,2.98313878080416,"Toronto, Ontario, Canada",CA,CA08,12686,43.6667,-79.4167,-574890,20240116000000,https://www.timminspress.com:443/entertainment/television/days-of-our-lives-legend-bill-hayes-dead-at-98/wcm/fdfc1417-cb76-41f9-96eb-abc25809a511
1151800717,20240116,20240116000000,042,042,04,1,5,1,5,1.86170212765957,,,,,,,,20240116000000,https://www.timminspress.com:443/news/local-news/sudburians-roll-up-sleeves-open-hearts-for-rescue-dogs
1151800718,20240116,20240116000000,043,043,04,1,6,1,6,4.2910447761194,"Fish Lake, Yukon, Canada",CA,CA12,25042,67.55,-138.967,-561970,20240116000000,https://azbigmedia.com/lifestyle/northern-lights-and-cozy-nights-a-canadian-holiday-experience/
1151800719,20240116,20240116000000,051,051,05,1,20,2,20,4.45344129554655,"Vancouver, British Columbia, Canada",CA,CA02,12552,49.25,-123.133,-575268,20240116000000,https://www.thelondoner.ca:443/life/fashion-beauty/practical-bridal-jewelry-at-the-heart-of-canadian-jewelry-brand
1151800720,20240116,20240116000000,112,112,11,3,2,1,2,-3.72670807453416,"Waterloo, Ontario, Canada",CA,CA08,12688,43.4667,-80.5333,-575624,20240116000000,https://www.timminspress.com:443/opinion/columnists/biskupski-mujanovic-militarys-necessary-change-in-culture-should-start-with-men/wcm/dc119c4a-051e-4d7c-b867-3e87736834ea
1151800721,20240116,20240116000000,173,173,17,4,2,1,2,0.0973709834469298,"Toronto, Ontario, Canada",CA,CA08,12686,43.6667,-79.4167,-574890,20240116000000,https://www.hrreporter.com/focus-areas/compensation-and-benefits/how-to-combat-gender-gaps-in-leadership/382828
1151800722,20240116,20240116000000,180,180,18,4,10,1,10,-6.26959247648903,"Vancouver, British Columbia, Canada",CA,CA02,12552,49.25,-123.133,-575268,20240116000000,https://www.townandcountrytoday.com/national-news/in-the-news-today-houthi-rebels-fire-at-us-warship-in-first-attack-after-strikes-8109186
1151800724,20240116,20240116000000,043,043,04,1,5,1,5,-2.4390243902439,,,,,,,,20240116000000,https://www.republikein.com.na/mw-main/as-davos-crowd-gathers-governments-urged-to-rein-in-billionaire-class2024-01-16100513
1151800725,20240116,20240116000000,057,057,05,1,8,1,8,-1.22377622377622,"Antan, Nigeria (general), Nigeria",NI,NI00,191133,9.45,8.46667,-2000035,20240116000000,https://www.thisdaylive.com/index.php/2024/01/16/how-oil-output-from-addax-operated-omls-fell-from-130000bpd-to-7000bpd-amid-opec-deficit
1151800726,20240116,20240116000000,043,043,04,1,1,1,1,1.86440677966102,"Velana, Upper South Province, Maldives",MV,MV49,18585,0.516667,73.0333,-1307055,20240116000000,https://nagalandpost.com/index.php/china-fully-backs-sovereignty-of-maldives-says-president-muizzu/
1151800727,20240116,20240116000000,043,043,04,1,2,1,2,1.28755364806867,"Indian Ocean, ,",OC,OCOC,18585,-10,70,-1506375,20240116000000,https://www.telegraphindia.com/feeds/world/beijing-fully-supports-the-indian-ocean-islands-sovereignty-says-mohamed-muizzu/cid/1994007
1151800729,20240116,20240116000000,043,043,04,1,10,1,10,1.67158308751229,"Menlo Park, California, United States",US,USCA,,37.4538,-122.182,1659108,20240116000000,https://www.almanacnews.com/news/2024/01/15/east-palo-alto-community-mourns-the-loss-of-remarkable-youth-leader
1151800730,20240116,20240116000000,010,010,01,1,10,1,10,-2,,,,,,,,20240116000000,https://www.capecod.com/cape-wide-news/wareham-police-seek-alleged-shoplifter/
1151800732,20240116,20240116000000,041,041,04,1,10,1,10,-7.26681127982646,,,,,,,,20240116000000,https://www.theobserver.ca:443/news/local-news/sarnia-man-on-trial-for-manslaughter-had-his-charter-rights-violated-by-police-judge
1151800733,20240116,20240116000000,042,042,04,1,5,1,5,-6.50406504065041,,,,,,,,20240116000000,https://www.unionleader.com/news/crime/man-allegedly-breaking-into-vehicle-in-concord-hospitalized-after-confrontation-with-owner/article_aefd389e-b3bf-11ee-b4bc-17cfa60351b3.html
1151800734,20240116,20240116000000,043,043,04,1,10,1,10,-3.35570469798658,"Columbia Valley, British Columbia, Canada",CA,CA02,12550,49.0167,-122.033,-562881,20240116000000,https://www.e-know.ca/regions/columbia-valley/columbia-valley-rcmp-report-464/
1151800735,20240116,20240116000000,060,060,06,2,10,1,10,-7.52688172043011,,,,,,,,20240116000000,https://www.unionleader.com/news/safety/dump-truck-crashes-in-wooded-area-off-route-16-in-dover/article_1ff54824-b3df-11ee-9440-bb2e5079d48e.html
1151800736,20240116,20240116000000,0841,084,08,2,10,1,10,-6.48330058939096,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,20240116000000,https://nagalandpost.com/index.php/passenger-hits-indigo-pilot-over-flight-delay-arrested/
1151800738,20240116,20240116000000,190,190,19,4,10,1,10,-3.09178743961353,"Taita, New Zealand (general), New Zealand",NZ,NZ00,22391,-41.2,174.95,-1518821,20240116000000,https://www.nzherald.co.nz/nz/baby-ru-homicide-nearly-three-months-on-family-search-for-answers-as-to-how-toddler-was-killed/AOR3JWSSSVETXIXZTCQYPF4ZPA/
1151800739,20240116,20240116000000,051,051,05,1,10,1,10,-5.9375,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20240116000000,https://www.washingtontimes.com/news/2024/jan/15/uk-government-says-lslamist-group-hizb-ut-tahrir-i/
1151800740,20240116,20240116000000,020,020,02,1,5,1,5,0.19960079840319,,,,,,,,20240116000000,https://www.wkbw.com/news/local-news/southtowns/its-pretty-crazy-city-of-lackawanna-blasted-by-lake-effect-snows
1151800742,20240116,20240116000000,043,043,04,1,5,1,5,6.34441087613293,,,,,,,,20240116000000,https://discoverairdrie.com/articles/the-winner-has-been-announced-for-the-mr-airdrie-memorial-award
1151800744,20240116,20240116000000,046,046,04,1,10,1,10,0.54054054054054,,,,,,,,20240116000000,https://www.mycowichanvalleynow.com/80340/featured/mechanical-issues-force-bc-ferries-to-adjust-duke-point-sailings/
1151800745,20240116,20240116000000,051,051,05,1,20,3,20,-0.6970215237665,,,,,,,,20240116000000,https://www.eastidahonews.com/2024/01/texas-roadhouse-thanks-community-for-support-following-fire/
1151800746,20240116,20240116000000,051,051,05,1,5,1,5,2.45535714285715,United Kingdom,UK,UK,,54,-4,UK,20240116000000,https://www.e-know.ca/regions/elk-valley/fernie/local-clinic-bridging-gaps-in-specialized-dental-care/
1151800748,20240116,20240116000000,190,190,19,4,1,1,1,-5.31914893617021,"Red Sea, Djibouti (general), Djibouti",DJ,DJ00,25312,19,39.5,-2037160,20240116000000,https://www.al-monitor.com/originals/2024/01/irans-irgc-strikes-spy-centers-iraq-ballistic-missiles
1151800751,20240116,20240116000000,190,190,19,4,5,1,5,-4.16666666666667,"Erbil, Liwa' Irbil, Iraq",IZ,IZ11,123554,36.1926,44.0106,-3106433,20240116000000,https://www.bignewsnetwork.com/news/274096208/2nd-ld-writethru-6-explosions-heard-in-erbil-in-n-iraq
1151800752,20240116,20240116000000,190,190,19,4,2,1,2,-2.77008310249308,"Dallas, Texas, United States",US,USTX,TX113,32.7831,-96.8067,1380944,20240116000000,https://therealdeal.com/texas/dallas/2024/01/15/stillwater-files-bankruptcy-on-highland-parks-mondara-condos/
1151800755,20240116,20240116000000,036,036,03,1,10,1,10,2.17983651226159,,,,,,,,20240116000000,https://aleteia.org/2024/01/15/dominican-friars-begin-promoting-2024-rosary-pilgrimage-note-jan-27/
1151800756,20240116,20240116000000,042,042,04,1,5,1,5,1.48698884758364,,,,,,,,20240116000000,https://www.myuscountry.com/austin-packers-boys-swimming-and-diving-team-takes-5th-at-section-1a-true-team-meet/
1151800757,20240116,20240116000000,043,043,04,1,10,1,10,2.8391167192429,"Toronto, Ontario, Canada",CA,CA08,12686,43.6667,-79.4167,-574890,20240116000000,https://www.e-know.ca/regions/east-kootenay/purcell-collegiate-takes-flight-with-club-navigator/
1151800759,20240116,20240116000000,043,043,04,1,10,2,10,-1.71541751107965,"Iowa, United States",US,USIA,,42.0046,-93.214,IA,20240116000000,https://www.pressherald.com/2024/01/15/trumps-grip-on-republican-politics-put-to-the-test-in-ice-cold-iowas-leadoff-caucuses/
1151800761,20240116,20240116000000,173,173,17,4,1,1,1,2.74223034734917,"Boise, Washington, United States",US,USWA,WA033,47.1804,-122.016,1516763,20240116000000,https://www.trackalerts.com/2024/01/speed-and-skill-on-display-as-collegiate-athletes-shine-at-spokane-indoor-challenge/
1151800764,20240116,20240116000000,043,043,04,1,10,1,10,-2.79627163781624,"Ras Laffan, Al Khawr, Qatar",QA,QA04,25307,25.9086,51.5783,-785460,20240116000000,https://www.algemeiner.com/2024/01/15/yemens-houthis-threaten-hit-us-ships-more-tankers-steer-clear/
1151800765,20240116,20240116000000,013,013,01,1,3,1,3,6.04113110539846,"Alhambra, Castilla-La Manacha, Spain",SP,SP54,25802,38.8993,-3.05333,-370192,20240116000000,https://essexnewsdaily.com/arts/dancers-to-bring-the-alhambra-to-life
1151800769,20240116,20240116000000,042,042,04,1,1,1,1,2.35294117647059,"City Of Toledo, Ohio, United States",US,USOH,,41.6645,-83.5783,1086537,20240116000000,https://www.13abc.com/2024/01/15/city-toledo-partners-host-job-resource-fair/
1151800773,20240116,20240116000000,042,042,04,1,8,1,8,2.56124721603563,"Paris, France (general), France",FR,FR00,16282,48.8667,2.33333,-1456928,20240116000000,https://aleteia.org/2024/01/15/roof-frame-for-notre-dame-choir-completed-the-craftsmen-are-as-inspiring-as-their-work/
1151800775,20240116,20240116000000,036,036,03,1,10,1,10,4.46735395189003,"Santa Cruz Mountains, California, United States",US,USCA,,37.1108,-121.845,1654954,20240116000000,https://file770.com/2024-taff-race-begins/comment-page-1/
1151800776,20240116,20240116000000,042,042,04,1,10,1,10,-2.88611544461778,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,20240116000000,https://windsorstar.com:443/news/local-news/windsors-creeper-hunter-gets-taxpayer-funded-lawyer-for-appeal
1151800779,20240116,20240116000000,012,012,01,1,20,1,10,-4.81283422459893,,,,,,,,20240116000000,https://www.ketv.com/article/douglas-co-sheriffs-office-asking-for-publics-help-to-locate-absconded-teen/46396523
1151800780,20240116,20240116000000,013,013,01,1,5,1,5,-0.83333333333333,China,CH,CH,,35,105,CH,20240116000000,https://www.siliconvalley.com/2024/01/15/boeing-steps-up-inspections-to-review-quality-after-blowout/
1151800781,20240116,20240116000000,020,020,02,1,3,1,3,-0.83432657926102,"Guatemala City, Guatemala, Guatemala",GT,GT07,64850,14.6211,-90.5269,-1133206,20240116000000,https://www.meadvilletribune.com/cnhi_network/bernardo-ar-valo-faces-huge-challenges-after-finally-being-sworn-in-as-guatemalas-president/article_9268e983-b45b-54fb-8c2b-463ff432edf7.html
1151800782,20240116,20240116000000,025,025,02,1,10,1,10,-8.28677839851024,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20240116000000,https://www.yourdemocracy.net.au/drupal/node/49900
1151800783,20240116,20240116000000,0353,035,03,1,10,1,10,-9.3406593406593,"Sydney, New South Wales, Australia",AS,AS02,154637,-33.8833,151.217,-1603135,20240116000000,https://www.9news.com.au/national/trucks-crash-in-north-west-sydney-warning-of-commuter-delays/c994f3a7-e525-445f-b41c-d07c0a4b3f53
1151800784,20240116,20240116000000,036,036,03,1,3,1,3,2.64084507042253,"Owerri, Imo, Nigeria",NI,NI28,191356,5.48333,7.03041,-2024488,20240116000000,https://thenewsnigeria.com.ng/2024/01/15/education-and-healthcare-will-receive-more-attention-president-tinubu-assures-nigerians/
1151800785,20240116,20240116000000,042,042,04,1,1,1,1,-1.29310344827587,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,20240116000000,https://www.saltlakecitysun.com/news/274096203/switzerland-to-host-peace-summit-on-ukraine
1151800787,20240116,20240116000000,043,043,04,1,8,2,8,0.917508417508419,"Ayodhya, Uttar Pradesh, India",IN,IN36,17913,26.8,82.2,-2089412,20240116000000,https://nagalandpost.com/index.php/bsp-will-go-alone-in-ls-polls-mayawati/
1151800788,20240116,20240116000000,043,043,04,1,10,1,10,-6.09418282548476,"Nebraska, United States",US,USNE,,41.1289,-98.2883,NE,20240116000000,https://www.ketv.com/article/omaha-residents-waste-collection-delays-landfill-closure/46398722
1151800789,20240116,20240116000000,046,046,04,1,1,1,1,-3.98445092322643,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20240116000000,https://www.bignewsnetwork.com/news/274096223/houthis-hit-us-owned-ship-in-missile-attack-in-red-sea-us-central-command
1151800790,20240116,20240116000000,046,046,04,1,30,3,30,-5.7327148514888,Gibraltar,GI,GI,,36.133333,-5.35,GI,20240116000000,https://www.fox35orlando.com/news/missile-hits-ship-near-yemen-coast
1151800792,20240116,20240116000000,051,051,05,1,10,1,10,1.85007208073042,"Iowa, United States",US,USIA,,42.0046,-93.214,IA,20240116000000,https://www.ketv.com/article/iowa-caucus-results-maps-presidential-historical/46339684
1151800793,20240116,20240116000000,100,100,10,3,6,1,6,3.40599455040872,"Mokopuna, New Zealand (general), New Zealand",NZ,NZ00,22391,-41.25,174.867,-1514061,20240116000000,https://www.scoop.co.nz/stories/PO2401/S00019/te-kahui-tika-tangata-farewells-chief-human-rights-commissioner-paul-hunt.htm
1151800795,20240116,20240116000000,173,173,17,4,10,1,10,-5.83090379008747,Ecuador,EC,EC,,-2,-77.5,EC,20240116000000,https://mexiconewsdaily.com/news/726-migrants-rescued-from-warehouse-in-tlaxcala/
1151800796,20240116,20240116000000,190,190,19,4,16,4,16,-6.76328502415459,"Saint-Gilles, Reunion (general), Reunion",RE,RE00,25274,-21.0544,55.2285,-1331395,20240116000000,https://www.ledburyreporter.co.uk/news/national/24051636.cyclone-causes-flooding-mauritius-battering-french-island-reunion/
1151800797,20240116,20240116000000,190,190,19,4,30,3,30,-2.33143431984739,Guatemala,GT,GT,,15.5,-90.25,GT,20240116000000,https://wtop.com/world/2024/01/bernardo-arevalo-faces-obstacles-as-guatemalas-new-president-to-deliver-on-promised-change/
1151800798,20240116,20240116000000,042,042,04,1,22,3,22,-2.34017084013696,Guatemala,GT,GT,,15.5,-90.25,GT,20240116000000,https://www.devdiscourse.com/article/politics/2777781-bernardo-arevalo-faces-obstacles-as-guatemalas-new-president-to-deliver-on-promised-change
1151800802,20240116,20240116000000,042,042,04,1,30,3,30,-8.84955752212385,,,,,,,,20240116000000,https://www.heraldsun.com.au/motoring/on-the-road/early-morning-commuter-chaos-as-trucks-collide-on-busy-sydney-road/news-story/885ea2528a01f4ff442bdfb729bf6bde?nk=0987e75458dace1df4e69734944ecc23-1705362404
1151800805,20240116,20240116000000,042,042,04,1,5,1,5,-5.98006644518273,"Ottawa, Ontario, Canada",CA,CA08,12755,45.4167,-75.7,-570760,20240116000000,https://ottawa.ctvnews.ca/deaths-in-renfrew-highlight-risks-of-shovelling-snow-1.6726991
1151800806,20240116,20240116000000,046,046,04,1,6,1,6,1.50652828925343,"Iowa, United States",US,USIA,,42.0046,-93.214,IA,20240116000000,https://www.ketv.com/article/chronicle-iowa-caucus/46356642
1151800807,20240116,20240116000000,173,173,17,4,20,1,10,-1.36830102622577,,,,,,,,20240116000000,https://www.thejournal.ie/girl-held-in-a-dark-hospital-room-for-60-days-6272831-Jan2024/
1151800808,20240116,20240116000000,042,042,04,1,10,2,10,1.83767228177642,"Tsukuba, Ibaraki, Japan",JA,JA14,34553,36.2,140.1,-246896,20240116000000,https://www.theoaklandpress.com/2024/01/15/how-citizen-astronomers-in-silicon-valley-and-around-the-globe-helped-nasa-track-a-distant-saturn-sized-world/
1151800809,20240116,20240116000000,042,042,04,1,1,1,1,-5.60224089635854,"Bangalore, Karnataka, India",IN,IN19,70159,12.9833,77.5833,-2090174,20240116000000,https://www.pinkvilla.com/entertainment/news/ranvir-shorey-slams-airline-over-10-hour-delay-reveals-feeling-helpless-as-his-child-was-alone-at-home-1271718
1151800810,20240116,20240116000000,042,042,04,1,2,1,2,-0.18656716417911,"Manipur, Uttar Pradesh, India",IN,IN36,70268,27.0529,79.3583,10452605,20240116000000,https://www.dailyexcelsior.com/rahuls-nyay-yatra-enters-2nd-day/
1151800814,20240116,20240116000000,020,020,02,1,10,1,10,0,Ireland,EI,EI,,53,-8,EI,20240116000000,https://her.ie/family/santa-urges-irish-children-to-get-a-move-on-as-brangelinas-brood-post-their-letters-to-north-pole-24009
1151800815,20240116,20240116000000,130,130,13,3,4,1,4,-3.14791825821238,"Connacht, Mayo, Ireland",EI,EI20,18298,53.6667,-9,-1501893,20240116000000,https://www.offalyexpress.ie/news/home/1396076/storm-twist-for-ireland-amid-arctic-blast-and-met-eireann-weather-u-turn.html
1151800816,20240116,20240116000000,040,040,04,1,4,1,4,0,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,20240116000000,https://www.saltlakecitysun.com/news/274096177/india-iran-discuss-expanding-bilateral-and-multilateral-ties
1151800820,20240116,20240116000000,020,020,02,1,1,1,1,-2.88184438040346,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,20240116000000,https://www.antiwar.com/blog/2024/01/15/open-your-eyes-to-genocide-in-gaza-congressman-casten/
1151800823,20240116,20240116000000,051,051,05,1,2,1,2,-0.22026431718062,"Mishmar Haemek, Ha?afon, Israel",IS,IS03,18314,32.6105,35.1423,-780743,20240116000000,https://www.channel3000.com/news/national-and-world-news/israel-conflict/international-fellowship-of-christians-and-jews-provides-19m-in-aid-in-first-100-days-of/article_9f9995dd-71ae-507f-9afe-11ea7735e028.html
1151800829,20240116,20240116000000,190,190,19,4,2,1,2,-9.43396226415093,"Ramallah, West Bank (general), West Bank",WE,WE00,68767,31.9026,35.1955,-795956,20240116000000,https://kvia.com/news/us-world/2024/01/15/one-killed-17-injured-in-twin-attacks-in-israeli-city-of-raanana/
1151800830,20240116,20240116000000,195,195,19,4,8,2,8,-6.16033755274262,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,20240116000000,https://www.yankton.net/news/national_ap/article_9d219b86-3e6d-59a9-b28c-3f8919f36bea.html
1151800833,20240116,20240116000000,020,020,02,1,10,1,10,1.59574468085107,"Alabama, United States",US,USAL,,32.799,-86.8073,AL,20240116000000,https://www.wsfa.com/2024/01/15/governor-says-she-doesnt-want-alabama-auto-workers-unionize/
1151800834,20240116,20240116000000,043,043,04,1,10,1,10,-2.11864406779661,"West Virginia, United States",US,USWV,,38.468,-80.9696,WV,20240116000000,https://wvpublic.org/state-senate-calls-on-congress-to-reform-energy-permitting/
1151800835,20240116,20240116000000,046,046,04,1,3,1,3,1.21212121212121,"West Virginia, United States",US,USWV,,38.468,-80.9696,WV,20240116000000,https://wvpublic.org/house-speaker-hanshaw-outlines-plans-for-2024-session/
